date,p_lead5,p_lead10,srs,srs_accel,sentiment_signal,vol20,vol60,hurst_100,drawdown_252,ret5d,ret20d,external_event,is_trading_day,lead5_slope_5d,trend_score,trend_score_slope_5d,mode,active_track,switch_reason,action,reference_prob,execution_signal,warning_level,signal_stage,prewarning_type,warning_source,warning_sources,portfolio_state,cooldown_left,normal_streak,is_new_warning,short_early_streak,short_streak,watch_streak,short_trend_streak,dd_expand_streak
2019-06-10,0.1111111111111111,0.1877133105802047,0.2512432297603757,-0.3253014848402712,0,0.0089633716285178,0.007923658717625426,0.7878459866364512,0.017209377038797657,0.05244531331277602,0.028875687429013697,0,1,0.0,0.07964911967070618,-0.09551632232975918,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-06-07,0.1111111111111111,0.1877133105802047,0.5119392482106395,-0.29799866714490886,0,0.010710908217339273,0.007916041820330453,0.7917484003913595,0.021698494986697736,0.04497437179839259,-0.0015620010640838844,0,1,-0.024836601307189538,0.17071070234928035,-0.11368597363789527,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-06-06,0.1111111111111111,0.1877133105802047,0.5696194007250001,-0.4256839137899341,0,0.010521558242682227,0.007838485712553375,0.7966306798591847,0.031391652991377916,0.020678570163726206,-0.006488704226178754,0,1,0.0,0.1937896499794712,-0.030803029976817713,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-06-05,0.1111111111111111,0.1877133105802047,0.6548739300414173,-0.4403736151057378,0,0.010413812156997732,0.007797101083539039,0.7994352480964085,0.03764900242972402,0.016854668887577695,-0.01589373127860605,0,1,0.0,0.222720794543643,-0.06168053153399304,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-06-04,0.3188405797101449,0.3333333333333333,0.8950477642658016,-0.314243599941851,0,0.010175520221549808,0.007763903800486479,0.8011820195671049,0.04591369504424103,0.0013566955094099775,-0.025700816146263517,0,1,0.041545893719806756,0.265748836167868,-0.06626697481657345,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.3188405797101449,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-06-03,0.1111111111111111,0.1877133105802047,1.4182092335348835,0.18302246675048495,0,0.0091911864110212,0.007248623018077088,0.8023807192665442,0.06618366718962532,-0.029033024814832498,-0.06232481427168757,0,1,0.0,0.5572307313195021,0.051831442578119925,NORMAL,LEAD5,high_hurst|shortterm_early_guard,SHORT_TERM_WARNING_EARLY,0.1111111111111111,NONE,SHORT_TERM,DAMAGE_CONTROL,LEAD10_RULE,lead10_structural_switch_plus_early_guard,high_hurst|lead10_structural_switch_plus_early_guard|shortterm_early_guard,NORMAL,0,0,0,7,2,7,0.0,0.0
2019-05-31,0.2352941176470588,0.2307692307692307,1.4387662440075681,0.3166447273213333,1,0.00919224549299369,0.007482825332264397,0.8015386406085027,0.06380335114855185,-0.026558011061935116,-0.06380335114855185,0,1,0.024836601307189538,0.7391405705387567,0.021668137581506118,NORMAL,LEAD5,high_hurst|shortterm_trend_guard|trend_score_guard|shortterm_dd_momentum,SHORT_TERM_WARNING,0.2352941176470588,NONE,SHORT_TERM,PREWARNING,DD_MOMENTUM,shortterm_dd_momentum,high_hurst|sentiment_factor|shortterm_dd_momentum|shortterm_trend_guard|trend_score_guard,NORMAL,0,0,0,6,1,6,1.0,1.0
2019-05-30,0.1111111111111111,0.1877133105802047,1.0693405538861043,0.04905985988723183,0,0.009301513810820082,0.00727235520727137,0.801499546791874,0.05101529970081742,-0.01102314146629313,-0.041726826635330116,0,1,0.0,0.3478047998635598,0.013216353992078766,NORMAL,LEAD5,high_hurst|hard_dd_guard_lvl1,SHORT_TERM_WARNING,0.1111111111111111,NONE,SHORT_TERM,PREWARNING,DD_MOMENTUM,shortterm_dd_momentum,hard_dd_guard_lvl1|high_hurst|shortterm_dd_momentum,NORMAL,0,0,0,5,0,5,0.0,0.0
2019-05-29,0.1111111111111111,0.1877133105802047,1.2250930253439063,0.16999674484321137,0,0.00923218948400333,0.00735121570962304,0.8025946943689717,0.05360025673769864,-0.025767673229986188,-0.04640002880518801,0,1,0.0,0.5311234522136082,0.06937193182632637,NORMAL,LEAD5,high_hurst|shortterm_early_guard,SHORT_TERM_WARNING_EARLY,0.1111111111111111,NONE,SHORT_TERM,DAMAGE_CONTROL,LEAD10_RULE,lead10_structural_switch_plus_early_guard,high_hurst|lead10_structural_switch_plus_early_guard|shortterm_early_guard,NORMAL,0,0,0,4,2,4,0.0,0.0
2019-05-28,0.1111111111111111,0.1877133105802047,1.0245247771495303,0.06402285831669507,0,0.009254046055566926,0.00734134108343588,0.8034802364902308,0.04720634591613093,-0.022198326765096033,-0.04717393927206892,0,1,0.0,0.5970837102507353,0.06001969246676987,NORMAL,LEAD5,high_hurst|shortterm_early_guard,SHORT_TERM_WARNING_EARLY,0.1111111111111111,NONE,SHORT_TERM,PREWARNING,LEAD10_RULE,lead10_structural_switch_plus_early_guard,high_hurst|lead10_structural_switch_plus_early_guard|shortterm_early_guard,NORMAL,0,0,0,3,1,3,0.0,0.0
2019-05-24,0.1111111111111111,0.1877133105802047,0.929562130570756,-0.03759899888442264,0,0.00915032115074037,0.007256382547317465,0.8039059388195148,0.03826148913840055,-0.010704825081459757,-0.036229309146723065,0,1,0.0,0.29807351842890245,-0.00969188582218108,NORMAL,LEAD5,high_hurst|shortterm_watch_guard,SHORT_TERM_WATCH,0.1111111111111111,NONE,WATCH,WATCH,WATCH_NOISE,shortterm_watch_guard,high_hurst|shortterm_watch_guard,NORMAL,0,0,0,2,0,2,0.0,0.0
2019-05-23,0.1111111111111111,0.1877133105802047,1.2434184863952182,0.21340189732012171,1,0.00922157023275084,0.007293281447133251,0.8032881577182671,0.040437911048614494,-0.01932575007177928,-0.03393244675190066,0,1,0.0,0.6307998826312261,0.09662901965285912,NORMAL,LEAD5,high_hurst|shortterm_watch_guard,SHORT_TERM_WATCH,0.1111111111111111,NONE,WATCH,WATCH,WATCH_NOISE,shortterm_watch_guard,high_hurst|sentiment_factor|shortterm_watch_guard,NORMAL,0,0,0,1,0,1,1.0,1.0
2019-05-22,0.1111111111111111,0.1877133105802047,0.7521212170046065,-0.2959843396892934,0,0.008882709125524664,0.007112175971018483,0.8007913874530229,0.028568733291769344,0.001999397691815563,-0.022585343030547933,0,1,0.0,0.28172302990316594,0.018544653146060314,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-05-21,0.1111111111111111,0.1877133105802047,0.7734673891684165,-0.2774822074192478,0,0.008874812664237024,0.007097994156666112,0.7998227353730558,0.02557575818856983,0.010973716463686056,-0.021749665215404668,0,1,0.0,0.18426379308197635,-0.01663399642527196,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-05-20,0.1111111111111111,0.1877133105802047,1.137236424136896,0.04691593779884662,0,0.008873399406464656,0.007011282545744218,0.7990820508897108,0.03428179053632485,0.011002713508673212,-0.02177261805067765,0,1,-0.024836601307189538,0.2969852479168859,-0.07886198802134149,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-05-17,0.1111111111111111,0.1877133105802047,1.2438394286703454,0.06918569339251679,0,0.00878435136776352,0.006952233440200611,0.8002033731227229,0.02785484530358684,-0.007845068257218424,-0.014412972444040384,0,1,0.0,0.34653294753980785,0.04094910544377361,NORMAL,LEAD5,high_hurst|shortterm_watch_guard,SHORT_TERM_WATCH,0.1111111111111111,NONE,WATCH,WATCH,WATCH_NOISE,shortterm_watch_guard,high_hurst|shortterm_watch_guard,NORMAL,0,0,0,0,0,1,0.0,0.0
2019-05-16,0.1111111111111111,0.1877133105802047,1.333863324489236,0.26311744302758644,1,0.008678892850145432,0.006929620931784128,0.801335266948143,0.021528209778507446,0.0036283283984877013,-0.007998858387647023,0,1,0.0,0.1476547843669305,0.0026502209175139346,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-05-15,0.1111111111111111,0.1877133105802047,0.766341416473427,-0.2636991372234594,0,0.008401917257587967,0.006858527082548368,0.8026552480096413,0.030507135088105986,-0.008590412178809848,-0.015166996518464426,0,1,0.0,0.18899976417286438,0.01709702871378301,NORMAL,LEAD5,high_hurst|shortterm_watch_guard,SHORT_TERM_WATCH,0.1111111111111111,NONE,WATCH,WATCH,WATCH_NOISE,shortterm_watch_guard,high_hurst|shortterm_watch_guard,NORMAL,0,0,0,0,0,7,0.0,0.0
2019-05-14,0.1111111111111111,0.1877133105802047,0.970321837920342,-0.10802179020193803,0,0.008263287538552334,0.0068254207338042956,0.8038448020920864,0.03615274468272378,-0.015733074316760853,-0.02329732702908638,0,1,0.0,0.26743377520833617,-0.022077858722343847,NORMAL,LEAD5,high_hurst|shortterm_watch_guard,SHORT_TERM_WATCH,0.1111111111111111,NONE,WATCH,WATCH,WATCH_NOISE,shortterm_watch_guard,high_hurst|shortterm_watch_guard,NORMAL,0,0,0,6,0,6,0.0,0.0
2019-05-13,0.2352941176470588,0.2307692307692307,1.5589026688357919,0.4228174855632374,1,0.007924834079435956,0.006733592814352682,0.8030407031589449,0.044791674087440225,-0.04084442203564442,-0.03141756113190508,0,1,0.024836601307189538,0.6912951880235934,0.12075673080987723,NORMAL,LEAD5,high_hurst|shortterm_early_guard,SHORT_TERM_WARNING_EARLY,0.2352941176470588,NONE,SHORT_TERM,PREWARNING,LEAD10_RULE,lead10_structural_switch_plus_early_guard,high_hurst|lead10_structural_switch_plus_early_guard|sentiment_factor|shortterm_early_guard,NORMAL,0,0,0,5,2,5,1.0,1.0
2019-05-10,0.1111111111111111,0.1877133105802047,0.7243001595894515,-0.2008171788576958,0,0.0056605018043723145,0.0058480517667427664,0.8027511381395042,0.020167996354379825,-0.020167996354379825,-0.007099380380453102,0,1,0.0,0.1417874203209398,0.025565344852030693,NORMAL,LEAD5,high_hurst|shortterm_dd_momentum,SHORT_TERM_WARNING,0.1111111111111111,NONE,SHORT_TERM,PREWARNING,DD_MOMENTUM,shortterm_dd_momentum,high_hurst|shortterm_dd_momentum,NORMAL,0,0,0,4,1,4,0.0,0.0
2019-05-09,0.1111111111111111,0.1877133105802047,1.1303366856654198,0.45989847199302736,1,0.00575994898473177,0.005969180322790015,0.8033292807696394,0.02506559197779723,-0.015523128346216941,-0.005377939195925552,0,1,0.0,0.13440367977936082,0.017423621382498894,NORMAL,LEAD5,high_hurst|shortterm_watch_guard,SHORT_TERM_WATCH,0.1111111111111111,NONE,WATCH,WATCH,WATCH_NOISE,shortterm_watch_guard,high_hurst|sentiment_factor|shortterm_watch_guard,NORMAL,0,0,0,3,0,3,0.0,0.0
2019-05-08,0.1111111111111111,0.1877133105802047,1.0078567886003946,0.5932242611457363,1,0.005722999532532486,0.0059612659585866045,0.8043403755621368,0.022106627955315927,-0.014666795873216842,-0.0026361906851236627,0,1,0.0,0.10351462060394934,-0.009435877739976955,NORMAL,LEAD5,high_hurst|shortterm_watch_guard,SHORT_TERM_WATCH,0.1111111111111111,NONE,WATCH,WATCH,WATCH_NOISE,shortterm_watch_guard,high_hurst|sentiment_factor|shortterm_watch_guard,NORMAL,0,0,0,2,0,2,0.0,0.0
2019-05-07,0.1111111111111111,0.1877133105802047,1.2590296136717152,1.0359656532050343,1,0.0057672890240505524,0.005962003514023634,0.8055780456701731,0.02074606982428906,-0.02071276320703208,0.0021581255903742047,0,1,0.0,0.3778230688200554,0.06449860014769584,NORMAL,LEAD5,high_hurst|shortterm_dd_momentum,SHORT_TERM_WARNING,0.1111111111111111,NONE,SHORT_TERM,PREWARNING,DD_MOMENTUM,shortterm_dd_momentum,high_hurst|sentiment_factor|shortterm_dd_momentum,NORMAL,0,0,0,1,1,1,0.0,0.0
2019-05-06,0.1111111111111111,0.1877133105802047,0.5040634447087554,0.606512510436179,1,0.004411712640041641,0.00569748786310146,0.8067905668880906,0.004115340766899567,-0.0035731078795768756,0.013954816040580242,0,1,0.0,0.08751153397420715,0.016897619501502058,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-05-03,0.1111111111111111,0.1877133105802047,-0.5490954642843228,-0.2655123849697339,0,0.00426370576420742,0.005652528293963817,0.8080965013412689,0.0,0.002113027573219295,0.018920825364824534,0,1,0.0,0.013960696060786329,0.0027921392121572656,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-05-02,0.1111111111111111,0.1877133105802047,-0.14869174542325098,0.11838654989636516,0,0.0038468812435573253,0.005546372729580841,0.809131318091397,0.009659245640745495,-0.0029790246678790266,0.01392858197442881,0,1,0.0,0.047285572866866354,0.007551648517992252,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-05-01,0.1111111111111111,0.1877133105802047,0.05001395366050722,0.36253420555613897,0,0.003809046186150714,0.005704638742338917,0.8094974684364544,0.007516819396167662,-0.0014377262560422155,0.01881809625778952,0,1,0.0,0.15069400930383411,0.025226887662124654,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-04-30,0.1111111111111111,0.1877133105802047,-0.36853551729880735,0.06390898384842658,0,0.0032479078618537012,0.005598950638907695,0.8097725971659637,0.0,0.00389237198677983,0.028150003396548273,0,1,0.0,0.05533006808157613,0.011066013616315226,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-04-29,0.1111111111111111,0.1666666666666666,-0.4016066232270705,0.12336506194411101,0,0.0032482064861904685,0.005610091035375518,0.8102000589434408,0.0,0.012402006342126848,0.02812880488954872,0,1,0.0,0.003023436466696857,-0.00474581110071483,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-04-26,0.1111111111111111,0.1877133105802047,-0.46657154430945913,0.14246974335142348,0,0.004004491133663859,0.005657386634152179,0.8105266516249583,0.0,0.011689295054372328,0.03869331260737496,0,1,0.0,0.0,-0.003687309406706275,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-04-25,0.1111111111111111,0.1877133105802047,-0.37590152830332907,0.3321948981293648,0,0.004080307866354859,0.005643212129090653,0.8107716668015241,0.0028338885872395414,0.006999947579024779,0.040397728476272876,0,1,0.0,0.009527330276905095,-0.01971006190600919,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-04-24,0.1111111111111111,0.1877133105802047,-0.5496072925975036,0.28445465917019264,0,0.00405104795481918,0.005716196922508233,0.8100869558262362,0.002219169969524759,0.009604336582361928,0.044985217594686544,0,1,0.0,0.024559570993210843,-0.005556312714012494,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-04-23,0.1111111111111111,0.1877133105802047,-0.8311714374185453,0.13138336602996625,0,0.0042740377741459475,0.00598272581372608,0.8097759170698502,0.0,0.009374283925846827,0.04183287927691648,0,1,0.0,0.0,-0.007164728494281516,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-04-22,0.1111111111111111,0.1877133105802047,-0.8219546356755761,0.26043958220094365,0,0.0041549611841508755,0.005922256185381843,0.8094341628614853,0.0,0.001034618353407124,0.04024521041623652,0,1,0.0,0.026752491970271002,-0.004262914751933445,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-04-18,0.1111111111111111,0.1877133105802047,-1.005729154978341,0.3254916828737797,0,0.006321326987988308,0.006103524495866914,0.8087131470507479,0.0004827387705602648,0.006279967229245065,0.01857881300063635,0,1,0.0,0.018436547033531377,-0.003324873211146434,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-04-17,0.1111111111111111,0.1877133105802047,-1.1920715510015798,0.16826125936846936,0,0.006731837862657519,0.006105225373770617,0.8079887814168886,0.0024465284725055936,0.004024072715971272,0.028059322163554556,0,1,0.0,0.10807763980695104,0.01982386285442538,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-04-16,0.1111111111111111,0.1666666666666666,-1.4303685095585876,-0.20599183332760473,0,0.0067499592301130795,0.006081502477155373,0.8073581840931529,0.0,0.009919522717114493,0.02747880498721944,0,1,0.0,0.052341134563273314,-0.011773970037214731,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-04-15,0.1111111111111111,0.1666666666666666,-1.4176864642780829,-0.4261518980639918,0,0.0067528672248658465,0.006391378577047371,0.8057560205969693,0.0006544801324934735,0.004086362277716971,0.027060869290510547,0,1,0.0,0.03582364247140758,-0.006697406476232737,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-04-12,0.1111111111111111,0.1877133105802047,-1.610248509444011,-0.7698493242461265,0,0.006753568457028204,0.0063881905875183935,0.8041306946440977,0.0,0.00550972992243115,0.031459994862213625,0,1,0.0,0.04806706572993823,0.003221521900445533,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-04-11,0.1111111111111111,0.1333333333333333,-1.1512890175679837,-0.4838112055221787,0,0.006691719663626416,0.006533571309533704,0.8016224272549792,0.003719652858871436,0.003586465451594467,0.029589493109137388,0,1,0.0,0.03506091308926355,-0.00033685511447239386,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-04-10,0.1111111111111111,0.1877133105802047,-0.5122908803062486,0.011286220916486789,0,0.006697210396012991,0.0065735456756440365,0.7994397046682289,0.003442985429588319,0.006528700793378306,0.02921680992392628,0,1,0.0,0.008958325534824146,-0.011068755426087698,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-04-09,0.1111111111111111,0.1877133105802047,-0.26615795947412924,0.2326941954633252,0,0.006784203449679666,0.006570557593733956,0.7983856779773065,0.006830614016002379,0.004685937403087648,0.032507739280273285,0,1,0.0,0.11121098474934697,-0.0020217599950590913,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-04-08,0.1111111111111111,0.1333333333333333,-0.6620095591970506,-0.1489103442828743,0,0.006607856034969672,0.006625590655218842,0.7976680873980975,0.0017146606993391211,0.010355859599346706,0.041739687222593025,0,1,0.0,0.06931067485257127,-0.0018974766311334102,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-04-05,0.1111111111111111,0.1877133105802047,-0.7456416436836129,-0.2867352887687564,0,0.0071564256938077215,0.006706331225390302,0.7961157328296811,0.0024749413935699627,0.021559354078706683,0.05604166385906528,0,1,0.0,0.03195945622771056,-0.011469104437448295,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-04-04,0.1111111111111111,0.1877133105802047,-0.4317854634526356,-0.09172458401947259,0,0.0072147231271961505,0.0066978817753150025,0.7950648287379407,0.007280008810380267,0.023048739743384727,0.04885245588106901,0,1,0.0,0.036745188661625516,-0.021690177220651363,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-04-03,0.1111111111111111,0.1877133105802047,-0.38866614887984374,-0.20676049060699853,0,0.007605484245999592,0.00670066399880831,0.7938452274366858,0.009907006342796398,0.02420914856438161,0.03732615989252075,0,1,0.0,0.06430210266526264,-0.014017405276507525,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-04-02,0.1111111111111111,0.1877133105802047,-0.33739325935773856,-0.29649775295521386,0,0.007809342545431953,0.00671051234627802,0.793193829103655,0.011462837281128846,0.017252421277024865,0.029423076864607323,0,1,0.0,0.12131978472464243,0.015583836541069578,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-04-01,0.1111111111111111,0.1877133105802047,-0.3910452592004514,-0.4524231294223206,0,0.00783261151060558,0.006777128521032266,0.7929293744718703,0.011946800905843546,0.02433307296192777,0.02751950282632709,0,1,0.0,0.07879805800823832,-0.010134633279330865,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-03-29,0.1111111111111111,0.1877133105802047,-0.15141426627514548,-0.44087017740143997,0,0.007501679055883304,0.006698495191723865,0.7927929682369731,0.023527067102187216,0.011566657514241241,0.011783199725501348,0,1,-0.02222222222222222,0.08930497841495204,-0.05435858296677039,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-03-28,0.1111111111111111,0.1877133105802047,0.3589906423489533,-0.055260089355102404,0,0.007499227878292987,0.00782199531012584,0.792865142035775,0.029645458105322153,-0.014118559448452084,0.011721184115941918,0,1,0.0,0.14519607476488233,0.0263014742595009,NORMAL,LEAD5,high_hurst|shortterm_watch_guard,SHORT_TERM_WATCH,0.1111111111111111,NONE,WATCH,WATCH,WATCH_NOISE,shortterm_watch_guard,high_hurst|shortterm_watch_guard,NORMAL,0,0,0,1,0,5,0.0,0.0
2019-03-27,0.1111111111111111,0.1877133105802047,0.3163846104717587,0.10518988942176904,0,0.007479532136135753,0.008523561144071788,0.7929374187481936,0.03330975412101922,-0.0067484855820934,0.006023507363256186,0,1,0.0,0.13438912904780026,0.00021362023749498804,NORMAL,LEAD5,high_hurst|shortterm_watch_guard,SHORT_TERM_WATCH,0.1111111111111111,NONE,WATCH,WATCH,WATCH_NOISE,shortterm_watch_guard,high_hurst|shortterm_watch_guard,NORMAL,0,0,0,0,0,4,0.0,0.0
2019-03-26,0.1111111111111111,0.1877133105802047,0.17397362376423114,0.04431054728508116,0,0.0073680543919027,0.008472125912465552,0.7929680463080364,0.028228252848103708,-0.004532585156301061,0.01087690324850521,0,1,0.02222222222222222,0.043400602019294535,-0.0008563073589853088,NORMAL,LEAD5,high_hurst|shortterm_watch_guard,SHORT_TERM_WATCH,0.1111111111111111,NONE,WATCH,WATCH,WATCH_NOISE,shortterm_watch_guard,high_hurst|shortterm_watch_guard,NORMAL,0,0,0,0,0,3,0.0,0.0
2019-03-25,0.1111111111111111,0.1877133105802047,0.749344945321675,0.7295720217881599,1,0.007190469613681409,0.008446471091196768,0.7928461448121962,0.03541804401850035,-0.011652757425762439,0.002680132764723231,0,1,0.02222222222222222,0.12947122440489264,0.005582880845473634,NORMAL,LEAD5,high_hurst|shortterm_watch_guard,SHORT_TERM_WATCH,0.1111111111111111,NONE,WATCH,WATCH,WATCH_NOISE,shortterm_watch_guard,high_hurst|sentiment_factor|shortterm_watch_guard,NORMAL,0,0,0,1,0,2,0.0,0.0
2019-03-22,0.2222222222222222,0.2307692307692307,0.47255983661366036,0.6963560866728951,1,0.0071919170178051705,0.008484125572987026,0.7924802813266414,0.034692448941195386,-0.0073229069975380146,0.004800464182239006,0,1,0.02222222222222222,0.361097893248804,0.06385222385371073,NORMAL,LEAD5,high_hurst|shortterm_watch_guard,SHORT_TERM_WATCH,0.2222222222222222,NONE,WATCH,WATCH,WATCH_NOISE,shortterm_watch_guard,high_hurst|sentiment_factor|shortterm_watch_guard,NORMAL,0,0,0,0,0,1,0.0,0.0
2019-03-21,0.1111111111111111,0.1877133105802047,-0.6562894109213769,-0.21617161040048938,0,0.005642650460251614,0.00802231824222208,0.7919495340930541,0.015749255456298683,0.01715769870896655,0.03087043878252227,0,1,0.0,0.013688703467377817,-0.008246585728777605,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-03-20,0.1111111111111111,0.1877133105802047,-0.09127361238243947,0.31816281876528407,0,0.00525472398477591,0.007967784765394108,0.79211183604114,0.026741734750328483,0.005154499287894909,0.01573307151159553,0,1,0.0,0.13332102786032532,0.016315316037068265,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.1111111111111111,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2019-03-19,0.0,0.0,-0.3754771409639436,0.16922106074332,0,0.0051829217171066155,0.010076445041731033,0.7916062531841394,0.023803559351586845,0.014862514140747685,0.02085248595684619,0,1,-0.02222222222222222,0.04768213881422108,-0.0038444362662729105,NORMAL,LEAD5,high_hurst,HOLD_STRATEGIC,0.0,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
