date,vol20,hurst_100,drawdown_252,ret5d,ret20d,external_event,breadth_real_stress,market_price,credit_real,breadth_source_flag,dd_delta_1d,ret5d_delta_1d,ret5d_median_20,low_vol_flag,high_hurst_flag,drawdown_gt5_flag,shock_like_flag,new_lows_ratio_proxy,ad_spread_proxy,sector_sync_breakdown_proxy,leadership_failure_proxy,breadth_damage_score,structural_pressure_score,price_below_200dma_flag,credit_chg_20d
2011-10-05,0.018969399197313812,0.8291947736869855,0.15280981703330787,-0.00625314981835956,-0.043877811363295605,0,0.1177013003753259,64.28541898727417,0.1284389821486736,1,-0.015400799259230324,0.03798724337977244,-0.011393906876381588,0,1,1,0,0.3385065018766295,-0.2579001488346669,0.18550505701515627,0.371508644121006,0.3192759150937535,0.6805905535373284,0,0.11630337428860031
2011-10-04,0.01963507534569154,0.8285734939575188,0.1682106162925382,-0.044240393198132,-0.034779198714315895,0,0.1447996721045981,62.95769500732422,0.1531733932440021,1,-0.017843950698227307,0.010043709473523066,-0.014242709180391888,0,1,1,1,0.47399836052299044,-0.5937762579366107,0.2908876137401037,0.4371415787300545,0.4658769419850811,1.0,1,0.12401980720589759
2011-10-03,0.018865941374985522,0.8281080108524227,0.1860545669907655,-0.054284102671655066,-0.062378023162152796,0,0.1449311407138553,63.86282777786255,0.1167479780216219,1,0.023841524651104784,-0.05084953338110276,-0.014242709180391888,0,1,1,1,0.47465570356927644,-0.60940866820307,0.5913988805538817,0.6009967351667288,0.5853896356981113,1.0,0,0.1078412505256923
2011-09-30,0.01789669518472773,0.8280494525539694,0.16221304233966072,-0.003434569290552303,-0.034913851035096366,0,0.1144990658269867,63.86670875549317,0.088753526021013,1,0.02147224930203473,-0.03169996030009259,-0.011393906876381588,0,1,1,0,0.32249532913493345,-0.23472722653521277,0.1730519226605038,0.3413735451603368,0.2997983714337795,0.6666666666666666,0,0.0809696151103745
2011-09-29,0.01793560954150208,0.8272657047985065,0.140740793037626,0.028265391009540286,-0.03546866183897979,0,0.1285828457590145,63.88249969482422,0.0661967539792987,1,-0.006738081675949359,0.041040592157093436,-0.011393906876381588,0,1,1,0,0.39291422879507243,-0.41000178555909894,0.2765526174366059,0.4135590623824341,0.3978401824783404,0.6666666666666666,0,0.04480647426025609
2011-09-28,0.01789105253476647,0.8261083631125854,0.14747887471357535,-0.01277520114755315,-0.053054594141377254,0,0.1237098018105262,63.39746189117432,0.0575847699840111,1,0.017770292961275413,0.009109897544312795,-0.011393906876381588,0,1,1,0,0.36854900905263094,-0.34996593035944057,0.4092628398344716,0.4848195049649191,0.43023407395455554,0.7530577905283683,0,0.0121976657134404
2011-09-27,0.017443606667312685,0.8249939343877846,0.12970858175229993,-0.021885098691865945,-0.029026102492729966,0,0.103670662975617,65.44257354736328,0.0496340519071765,1,-0.00962550863505962,0.011944288962186689,-0.008830389599508104,0,1,1,1,0.26835331487808495,-0.10808626800123608,0.13094146712739943,0.29777462961084844,0.2384519920710074,0.854278874354066,0,-0.0089746028605407
2011-09-26,0.0172243044820248,0.8238083547840571,0.13933409038735955,-0.033829387654052634,-0.03723327427218592,0,0.1233936025379419,64.56195735931396,0.0639898365149944,1,-0.019991597777516024,0.031838934866173285,-0.004332747976318385,0,1,1,1,0.36696801268970947,-0.34972876776347184,0.2076417876475518,0.32686376049058075,0.33989521682435053,0.9869931961561403,0,-0.02244303307093029
2011-09-23,0.017641554818222844,0.822587371390915,0.15932568816487558,-0.06566832252022592,-0.03257296632753748,0,0.1397118167180768,64.84550905227661,0.0697287905114452,1,-0.005034782901098822,9.889811488428268e-05,0.00269676184282025,0,1,1,1,0.448559083590384,-0.5508761959751621,0.5711015094591876,0.5202354307627912,0.5414065467812494,1.0,0,-0.022423917566321394
2011-09-22,0.017932922349586787,0.8214398079113889,0.1643604710659744,-0.0657672206351102,-0.02439066463586037,0,0.1076686186184285,67.6531548500061,0.0646041856232939,1,0.027913662069074974,-0.047867646186750656,0.010934004883527693,0,1,1,1,0.28834309309214246,-0.16114555590360954,0.4464890724049997,0.4191968058809702,0.36374590032444676,1.0,0,-0.0480690798349573
2011-09-21,0.016733277699008044,0.820308724467193,0.13644680899689943,-0.017899574448359545,-0.007170152484043291,0,0.0735796724859577,70.21513319015503,0.0217336152219874,1,0.026210800000174728,-0.04381796231337198,0.010934004883527693,0,1,1,0,0.1178983624297885,0.25012848071353994,0.1362875794688872,0.220766208316736,0.11873803755385293,0.8099952716484394,0,-0.10844605535000541
2011-09-20,0.015518356598594645,0.818699378766001,0.1102360089967247,0.025918387865012438,0.037372220455741845,0,0.0613430093947192,71.29557609558105,0.0196012023199695,1,0.001037176631980996,-0.010615734365559293,0.010934004883527693,0,1,1,0,0.05671504697359598,0.39929979531640114,0.0,0.13588059949425524,0.0481489116169628,0.6666666666666666,0,-0.1056033803314218
2011-09-19,0.016961801361680073,0.8172267418788887,0.1091988323647437,0.03653412223057173,0.07276206727655898,0,0.0616331955010145,70.13129806518555,0.0230720981877978,1,0.008958877001914667,-0.017198290492157264,0.00269676184282025,0,1,1,0,0.0581659775050725,0.3981580629364804,0.0,0.13846955716558013,0.049158883667663154,0.6666666666666666,0,-0.1165690562898583
2011-09-16,0.01667562755513678,0.8156014207997526,0.10023995536282904,0.053732412722728995,0.08441647758244475,0,0.0740339100948061,71.01799297332764,0.0054537114120185,1,-0.005293967882606387,0.03365520097811037,-0.004332747976318385,0,1,1,0,0.1201695504740305,0.2535074054481278,0.015687428146468146,0.1572847832755756,0.07328544047401855,0.6666666666666666,0,-0.139911005811632
2011-09-15,0.017285379056377687,0.814115977617254,0.10553392324543542,0.020077211744618628,0.060431087029905184,0,0.0768943641120117,70.33727264404297,0.0108794583237637,1,-0.015173930518045498,0.02772537833842481,-0.008830389599508104,0,1,1,0,0.13447182056005846,0.22113070150227326,0.1377848607804076,0.23592363555684268,0.1270450792243272,0.6666666666666666,0,-0.12695248575270301
