date,p_structural,p_shock,tactical_level,risk_regime,structural_damage_score,breadth_damage_score,new_lows_ratio_proxy,ad_spread_proxy,sector_sync_breakdown_proxy,leadership_failure_proxy,regime_context,regime_multiplier,composite_risk_score,shock_high_cut_eff,shock_risk_cut_eff,hard_gate_reason,hard_force_crisis,hard_trend_cap_flag,hard_credit_high_flag,hard_max_allocation,recovery_active,recovery_cap,recovery_days,recovery_floor,base_allocation,shock_modifier,tactical_multiplier,final_allocation,allocation_action,drawdown_252,ret5d,vol20,hurst_100
2020-06-15,0.5896118442400085,0.0546285411454892,3,LOW,0.5025159774127793,0.3042390026709822,0.2416182860259245,-0.0565794673574117,0.3600893424456373,0.4014321594145238,BEAR,1.5,0.6035515322353902,0.4,0.2,NONE,0,0,0,1.0,0,1.0,29,0.0,1.0,1.0,0.7,0.7,LIGHT_REDUCE,0.0871444167013059,-0.0499690532253791,0.0169559347899422,0.8004867244896011
2020-06-12,0.5502696766824667,0.0543865984660206,3,LOW,0.3762265316903569,0.0936980580562349,0.1166473927020764,0.1262426255975097,0.012947972101615,0.1837323887525065,BEAR,1.5,0.565065898960066,0.4,0.2,NONE,0,0,0,1.0,0,1.0,29,0.0,1.0,1.0,0.7,0.7,LIGHT_REDUCE,0.0955877713687595,-0.0473788722483713,0.0180501306085999,0.8010107140028769
2020-06-11,0.5747941798082103,0.0918840105763036,3,LOW,0.474889401372261,0.1820391745990712,0.2145808819507039,-0.0125071111382297,0.0891184637394364,0.2473680934242862,BEAR,1.5,0.6086634308655645,0.4,0.2,NONE,0,0,0,1.0,0,1.0,29,0.0,1.0,1.0,0.7,0.7,LIGHT_REDUCE,0.1062906929486177,-0.0345263043277612,0.0179363570386499,0.8017590031815316
2020-06-10,0.3505156591998374,0.1948540227704342,2,LOW,0.5040656900820105,0.4411371325509634,0.377599625476115,-0.2512607661641452,0.5159108198147561,0.4949874464428614,NEUTRAL,1.0,0.2960340864495463,0.4,0.2,NONE,0,0,0,1.0,0,1.0,29,0.0,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0516169693514493,0.0218464672466316,0.0109924888513799,0.8027650885236689
2020-06-09,0.0312656023309466,0.0783582380442281,2,LOW,0.21322547184819524,0.0943537282296712,0.1167857381844479,0.1261428132863291,0.0130555741434595,0.1860259449960519,NEUTRAL,1.0,0.04774802483059512,0.4,0.2,NONE,0,0,0,1.0,0,1.0,29,0.0,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0462958251066074,0.041255258597362,0.0119714816837316,0.8028778678063928
2020-06-08,0.0292394240225878,0.0607760515300417,1,LOW,0.1635414494093423,0.1058143705459186,0.1239314303308759,0.1203026034320401,0.0186133347017924,0.2142982200110397,NEUTRAL,1.0,0.040277243650196665,0.4,0.2,NONE,0,0,0,1.0,0,1.0,29,0.0,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0391306868498737,0.0577648000757626,0.0129762465158443,0.8029549595003694
2020-06-05,0.3472834766314083,0.4335830653666505,1,LOW,0.4363020111100138,0.4149906810233412,0.340815013815661,-0.1976225674095423,0.4873005663010696,0.5004950044686822,NEUTRAL,1.0,0.37748833268874304,0.4,0.2,NONE,0,0,0,1.0,0,1.0,29,0.0,1.0,0.3,0.9,0.27,REDUCE_TO_15_35,0.050606581899113,0.0493559983502451,0.0129104853680137,0.8029915073684655
2020-06-04,0.3732553295819665,0.0601167026865345,1,LOW,0.2562893879762018,0.0888800575405923,0.1088801241179979,0.1424723186783057,0.0069067632028873,0.1917936084067386,NEUTRAL,1.0,0.2636568101685653,0.4,0.2,NONE,0,0,0,1.0,0,1.0,29,0.0,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0743307548849255,0.0276925887913053,0.0122716230353993,0.8031078203381746
2020-06-03,0.3732267576535582,0.0526573998780393,1,LOW,0.3462533436622177,0.2451712830272549,0.2869951999257205,-0.1183886730193038,0.1454407110533381,0.2829253269472079,NEUTRAL,1.0,0.2610274824321266,0.4,0.2,NONE,0,0,0,1.0,0,1.0,29,0.0,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.071892832194281,0.0284983031387324,0.0122916800429779,0.803557598339146
2020-06-02,0.5128249859824031,0.1386302821271763,1,LOW,0.5125105737307575,0.4862946961659233,0.4285059716842979,-0.3255182270172951,0.5555046446433428,0.5232363124883066,BEAR,1.5,0.5727852594496107,0.4,0.2,NONE,0,0,0,1.0,0,1.0,29,0.0,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0840822487868214,0.030092203347952,0.0123775355416284,0.8039765264688773
