date,p_structural,p_shock,early_score_raw,early_score,early_score_q20_thr,early_score_q10_thr,early_struct_level,tactical_level,risk_regime,structural_damage_score,breadth_damage_score,new_lows_ratio_proxy,ad_spread_proxy,sector_sync_breakdown_proxy,leadership_failure_proxy,regime_context,regime_multiplier,ibb_risk_score,ibb_risk_weight,composite_risk_score,shock_high_cut_eff,shock_risk_cut_eff,hard_gate_reason,hard_force_crisis,hard_trend_cap_flag,hard_credit_high_flag,hard_max_allocation,recovery_active,recovery_cap,recovery_days,recovery_floor,base_allocation,shock_modifier,tactical_multiplier,tactical_gate_on,early_struct_multiplier,final_allocation,allocation_action,guardrail_applied,guardrail_cap,guardrail_reasons,drawdown_252,ret5d,vol20,hurst_100
2020-05-12,0.6685652678999374,0.08928398583260218,-0.16510496235683156,0.4588172691659035,0.6489329905854037,0.859683093768966,0,2,MEDIUM,0.28584871340360873,0.031970077894903394,0.0,0.4549071916962437,0.0,0.12788031157961358,BEAR,1.5,0.0,0.05,0.6987252287645552,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,0.9,1.0,1.0,0,1.0,0.9,LIGHT_REDUCE,0,,,0.14773388769296025,0.001677334284428289,0.017430848893133313,0.8187141994581639
2020-05-11,0.6228214929948681,0.053557872032453914,-0.42469618495691,0.3953935422385935,0.6493311027573888,0.8597434343462899,0,1,MEDIUM,0.24702256991752666,0.04774155377374699,0.042774274665294994,0.23192622147619515,0.0,0.14819194042969297,BEAR,1.5,0.0,0.05,0.6353688384870348,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,0.9,1.0,1.0,0,1.0,0.9,LIGHT_REDUCE,0,,,0.13040148747916958,0.03149117215065145,0.017857744124562765,0.8190398051908424
2020-05-08,0.6132220709539341,0.06989556495778984,-0.46677629846242347,0.3853795337834506,0.6496270581020397,0.8598037749236137,0,1,MEDIUM,0.26885370573487855,0.0863234999602012,0.11326072523094699,0.1348434820222452,0.010313897401847643,0.16742227889321445,BEAR,1.5,0.0,0.05,0.6345866907829254,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,0.9,1.0,1.0,0,1.0,0.9,LIGHT_REDUCE,0,,,0.13057984323985394,0.03412434924149843,0.018058833963256814,0.8196752005729991
2020-05-07,0.7248356878485404,0.05771577671404229,-0.13387314905461006,0.4665816082583147,0.6497186997920216,0.8598641155009376,0,1,MEDIUM,0.33510683353627024,0.1790603945885062,0.17560747968696847,0.044246867736642874,0.15113066290225569,0.2597091588786697,BEAR,1.5,0.0,0.05,0.737015578427199,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,0.9,1.0,1.0,0,1.0,0.9,LIGHT_REDUCE,0,,,0.14473136886077698,-0.009639319927127188,0.017765532499455308,0.8202208861434358
2020-05-06,0.7573620683477665,0.05555037193507325,0.01722857665911165,0.504307037629346,0.6498103414820037,0.8599244560782617,0,3,MEDIUM,0.4226282076474225,0.10620723451782407,0.129445057002995,0.11189708335971457,0.022901711002329437,0.19906307286573402,BEAR,1.5,0.0,0.05,0.7675919619049858,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,0.9,1.0,1.0,0,1.0,0.9,LIGHT_REDUCE,0,,,0.15492845591354654,-0.030557910177873904,0.017874748853053877,0.8203273547074912
2020-05-05,0.6692241285663761,0.05067745792279519,-0.23079054809528432,0.4425571080912184,0.6499019831719856,0.8599847966555856,0,1,MEDIUM,0.2854341007446156,0.11546011554275952,0.1413117187849565,0.09794403896360149,0.03213133683274392,0.20335077235633886,BEAR,1.5,0.0,0.05,0.6790991907616842,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,0.9,1.0,1.0,0,1.0,0.9,LIGHT_REDUCE,0,,,0.14916102906942963,0.0016102800220991753,0.01907051596857501,0.8201115341721023
2020-05-04,0.79313859968138,0.05053382434129067,-0.13408892559378954,0.4665279054878191,0.6499936248619674,0.8600451372329094,0,1,MEDIUM,0.3335622840392447,0.1710650185023172,0.20579927494545644,0.004497923739792352,0.08228832495757722,0.23325407722272878,BEAR,1.5,0.0,0.05,0.7998403924685231,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,0.9,1.0,1.0,0,1.0,0.9,LIGHT_REDUCE,0,,,0.15695011649229718,-0.012123230214731162,0.01904024885876071,0.819933967810194
2020-05-01,0.703012576722438,0.11464430782711399,-0.07957320242306815,0.48011718960878685,0.6500852665519494,0.8601054778102333,0,2,MEDIUM,0.3681808364429168,0.17437728584773482,0.21072098379607695,0.0010494875174082,0.08611632073028207,0.23487974512908705,BEAR,1.5,0.0,0.05,0.745625523913612,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,0.9,1.0,1.0,0,1.0,0.9,LIGHT_REDUCE,0,,,0.1592692335328515,-0.0006364941155300174,0.023755165545239383,0.8195193034347598
2020-04-30,0.634606977172183,0.2336415327966761,-0.47059844185848715,0.3844746102308389,0.6501769082419313,0.8601658183875571,0,2,MEDIUM,0.5392203877242493,0.4406498892080154,0.3792485437747194,-0.2410012272826652,0.5171933118247818,0.498656678497006,BEAR,1.5,0.0,0.05,0.7414036074611333,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,0.9,0.7,1.0,0,1.0,0.63,LIGHT_REDUCE,0,,,0.1364069188648619,0.0408484762062149,0.023009130016602257,0.8189128350676882
2020-04-29,0.6471659159006288,0.11888280126930446,-0.5632254496643468,0.36280148187067235,0.6503704696782233,0.8602261589648813,0,1,MEDIUM,0.2718577375580679,0.09009642227873046,0.113819106907447,0.1454823404395719,0.010748194261347647,0.19038700497910374,BEAR,1.5,0.0,0.05,0.693400238669498,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,0.9,1.0,1.0,0,1.0,0.9,LIGHT_REDUCE,0,,,0.1282908458807397,0.05055537267532029,0.022909707676214273,0.8187375483884135
2020-04-28,0.6959309418220663,0.08409760954487262,-0.4382010257902593,0.39216971218055974,0.6506149909876701,0.8602864995422052,0,1,MEDIUM,0.2845240237895379,0.11141321362143308,0.13892561867858047,0.1227034186846864,0.03027548119445146,0.21203793684993905,BEAR,1.5,0.0,0.05,0.7226839132875728,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,0.9,1.0,1.0,0,1.0,0.9,LIGHT_REDUCE,0,,,0.15052891538633395,0.04647604861612753,0.025489707781556757,0.8186277287120993
2020-04-27,0.6674342642403651,0.07924976005023884,-0.24567453702135855,0.43888842772068937,0.6508595122971168,0.860346840119529,0,1,MEDIUM,0.3087088946790198,0.15392995372166238,0.19741015547964846,0.054088707123961334,0.07576345426194879,0.22095346108168668,BEAR,1.5,0.0,0.05,0.6923545316607315,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,0.9,1.0,1.0,0,1.0,0.9,LIGHT_REDUCE,0,,,0.14660420277829433,0.01939005311380182,0.0258062464103571,0.817864576272185
2020-04-24,0.8124220446071563,0.08038013423506653,-0.0021493589058070306,0.49946266048041255,0.6511040336065635,0.8604071806968528,0,1,MEDIUM,0.36266856773398315,0.21224174752288297,0.274855217686316,-0.047928737653546105,0.13599850264491242,0.23150598838234837,BEAR,1.5,0.0,0.05,0.8343110639653872,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,0.9,1.0,1.0,0,1.0,0.9,LIGHT_REDUCE,0,,,0.1587337725294723,-0.012803335217597911,0.026462244536471592,0.8171677451917607
2020-04-23,0.7143211787612143,0.07335734023020635,-0.11403046702928699,0.4715232333824834,0.6513485549160103,0.8604675212741767,0,1,MEDIUM,0.4106696426388385,0.3157120423987123,0.32421600652669746,-0.11975742420267006,0.3468200337627174,0.3253476091365425,BEAR,1.5,0.0,0.05,0.7349757529130423,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,0.9,1.0,1.0,0,1.0,0.9,LIGHT_REDUCE,0,,,0.17029894275980917,-7.14122604886791e-05,0.027543717531586184,0.8161727267081607
2020-04-22,0.7469818031906791,0.08923399232289182,-0.10348720076988782,0.47415126482696573,0.6515930762254573,0.8605278618515009,0,1,MEDIUM,0.39585301910713505,0.2915619786724619,0.23800110329461,-0.005053763429224903,0.4073341914513633,0.3500344837528536,BEAR,1.5,0.0,0.05,0.7751551040804303,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,0.9,1.0,1.0,0,1.0,0.9,LIGHT_REDUCE,0,,,0.170239687700244,0.004824032648608867,0.03010809276589409,0.8147839276547992
2020-04-21,0.8965209417170064,0.13260847269283293,0.2349697072234781,0.5584736428333216,0.651837597534904,0.8605882024288247,0,3,MEDIUM,0.40007024033616456,0.0480066679133741,0.0,0.47854238005226984,0.063311979407006,0.1287146922464904,BEAR,1.5,0.0,0.05,0.9437273663378185,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,0.9,1.0,1.0,0,1.0,0.9,LIGHT_REDUCE,0,,,0.1882555881359952,-0.03788004202256656,0.029954063176922504,0.8134933053555363
2020-04-20,0.7815062236778306,0.258363839305112,-0.13207905525459818,0.4670281547375067,0.652003461527907,0.8610851396905262,0,2,MEDIUM_GATED,0.28833053396796016,0.035383786159789946,0.0,0.5275993427421242,0.021679780270974988,0.11985536436818481,BEAR,1.5,0.0,0.05,0.8976095837210687,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,0.9,0.7,1.0,0,1.0,0.63,LIGHT_REDUCE,0,,,0.1628368408981965,0.021511945976621316,0.0341009072450259,0.811748579846093
2020-04-17,0.7460760171861732,0.4277421964431523,-0.13127936973643783,0.467227211982825,0.6521693255209101,0.8615820769522278,0,1,MEDIUM_GATED,0.2357985040174302,0.03188639558460589,0.0,0.5612244602689112,0.0,0.12754558233842356,BEAR,1.5,0.0,0.05,0.9519887698891738,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,0.9,0.3333333333333333,1.0,0,1.0,0.3,REDUCE_TO_15_35,0,,,0.14782306557330238,0.030338069366158127,0.03451167799321374,0.8104121937492825
2020-04-16,0.7638438566619213,0.09433938740850216,0.21007669521102945,0.552326873453893,0.6523351895139131,0.8620790142139305,0,1,MEDIUM,0.3612768101504698,0.22903067049274417,0.17894575656574296,0.1057227132901011,0.3159531686426769,0.3426593511709744,BEAR,1.5,0.0,0.05,0.794275938634837,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,0.9,1.0,1.0,0,1.0,0.9,LIGHT_REDUCE,0,,,0.170239687700244,0.003234896033354806,0.036402864553545716,0.8094403116068014
2020-04-15,0.7776452406338527,0.1408675680291759,0.25887680307464245,0.5643601651026379,0.6525010535069162,0.862575951475632,0,2,MEDIUM,0.2964706878084813,0.04622868191650774,0.051670299797749,0.3032783184993785,0.0,0.13324442786828194,BEAR,1.5,0.0,0.05,0.8321595828333237,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,0.9,1.0,1.0,0,1.0,0.9,LIGHT_REDUCE,0,,,0.1742232616465229,0.013611734255751573,0.03642174125324266,0.8079512785877907
2020-04-14,0.7336339631130714,0.14136081649596455,-0.0045776428152277115,0.49885559129459833,0.6526669174999193,0.8630728887373347,0,1,MEDIUM,0.2603731858231727,0.06518588668578698,0.11070976861060795,0.22283395302237197,0.008329820030472836,0.14170395810206715,BEAR,1.5,0.0,0.05,0.7895075426956261,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,0.9,1.0,1.0,0,1.0,0.9,LIGHT_REDUCE,0,,,0.1562960469394563,0.07038082152333858,0.03822231622552152,0.8062817034338935
2020-04-13,0.7880239607783958,0.09124575340512114,0.46097018018173763,0.6132443045952825,0.6528327814929223,0.8635698259990362,0,2,MEDIUM,0.3228101113460743,0.08498177136411286,0.13627996052598948,0.18708242747577342,0.02821774707576959,0.16466473408450355,BEAR,1.5,0.0,0.05,0.8162273822966245,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,0.9,1.0,1.0,0,1.0,0.9,LIGHT_REDUCE,0,,,0.18046659914345908,0.040776282272280806,0.03936417156195387,0.8048271140010422
2020-04-09,0.7891320112312714,0.15561623463099447,0.5501734077583357,0.6341758220002491,0.6529761605849246,0.8640667632607377,0,1,MEDIUM,0.37769019141994936,0.2534288066416923,0.18598733931701347,0.11283749542649776,0.36687904169101043,0.3882134250808269,BEAR,1.5,0.0,0.05,0.8511022341317616,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,0.9,1.0,1.0,0,1.0,0.9,LIGHT_REDUCE,0,,,0.1729152209711725,0.1047134897820079,0.05071353453232562,0.8005629144236616
2020-04-08,0.8130415676235181,0.22379268301230434,0.8703912817796666,0.7048271090743011,0.6520587495255746,0.8645637005224405,1,1,MEDIUM_GATED,0.2442696248661501,0.04600493033247233,0.0,0.49789572093537393,0.0,0.1840197213298893,BEAR,1.5,0.0,0.05,0.9102066870143899,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,0.9,0.7,1.0,0,0.9,0.5670000000000001,REDUCE_TO_35_60,0,,,0.1853125704392058,0.11326433844622374,0.055622534440102664,0.7982332720635129
2020-04-07,0.8191032375197792,0.20458865842018895,1.7867952677974674,0.8565339173867133,0.6507780051939679,0.865060637784142,1,1,MEDIUM_GATED,0.2680384700415256,0.07929028712533034,0.09494077749151751,0.2601917049499821,0.0,0.22222037100980385,BEAR,1.5,0.017738969716199524,0.05,0.906921650738194,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,0.9,0.7,0.9,1,0.9,0.5103000000000001,REDUCE_TO_35_60,0,,,0.21177216921748854,0.028632163845338177,0.05618427384788632,0.7955429313732357
2020-04-06,0.8220461518740337,0.26515617334383385,2.087889184746793,0.8897204870993076,0.6499019831719856,0.8599847966555856,2,1,MEDIUM_GATED,0.3419847691883495,0.206661393586271,0.24856001555133747,0.03601898258935609,0.11554667876215136,0.32588803218939194,BEAR,1.5,0.0,0.05,0.9407019890826958,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,0.9,0.7,0.9,1,0.8,0.45360000000000006,REDUCE_TO_35_60,0,,,0.2125748685708999,0.012268076315069543,0.05747676698126313,0.7923188306147779
2020-04-03,0.8230039222895299,0.19693275922602962,2.50100143775635,0.9242119946746838,0.6486675824707467,0.8589809722381861,2,2,MEDIUM,0.5446205952829805,0.3426791375852107,0.39067888836572545,-0.1749501548033302,0.2371236463457168,0.430455553293292,BEAR,1.5,0.05582205847096975,0.05,0.9086096257495057,0.4,0.2,TREND_CAP,0,1,0,0.75,0,0.75,0,0.0,0.9,1.0,0.8,1,0.8,0.5760000000000001,REDUCE_TO_35_60,0,,,0.26213458969808456,-0.020637903711513417,0.05773807725843227,0.788875926340102
2020-04-02,0.9172099355484882,0.2036340219296486,2.670504206300212,0.9352635655810095,0.6468589400630801,0.8576607394789287,2,3,HIGH,0.5303280184986301,0.3443283904359699,0.3851588551128714,-0.1666704628200202,0.22179022064334444,0.4648057669709802,BEAR,1.5,0.039037710537676774,0.05,1.0031394341997255,0.4,0.2,TREND_CAP,0,1,0,0.75,0,0.75,0,0.0,0.45,0.7,0.7,1,0.8,0.1764,REDUCE_TO_15_35,0,,,0.2513128637615937,-0.03587299798657062,0.05775381849303054,0.7848662692476868
2020-04-01,0.8654452954885016,0.27790822673276205,2.405382310623355,0.9172368118793742,0.6465003989233343,0.8550583191750067,2,2,MEDIUM,0.4895846564338816,0.3641383568199608,0.40841610110109594,-0.2019551298226784,0.23987918974529684,0.47329552824788507,BEAR,1.5,0.08429750115471643,0.05,0.993925857193725,0.4,0.2,TREND_CAP,0,1,0,0.75,0,0.75,0,0.0,0.9,0.7,0.8,1,0.8,0.4032,REDUCE_TO_35_60,0,,,0.26819947300400504,-0.0025933599869011337,0.057571073394785684,0.7805646470059497
2020-03-31,0.8287744600279069,0.567532848670321,1.9424207583703081,0.8746178482277664,0.646082496590676,0.8511583458302057,2,2,HIGH,0.5573622854053828,0.47125662002487106,0.5241864515202335,-0.37745603497316443,0.32992279562684823,0.5497038704747654,BEAR,1.5,0.038574532625687115,0.05,1.1079385707104121,0.4,0.2,BREADTH_CRISIS,1,1,0,0.3,0,0.3,0,0.0,0.45,0.5,0.8,1,0.8,0.14400000000000002,DEFENSIVE_0_15,0,,,0.23371263461578196,0.060045387487865254,0.05807682480330508,0.7762643725771089
2020-03-30,0.8206021698320646,0.6275068598253326,1.0545166166978677,0.7416412699193587,0.6428601086234479,0.8513885738599436,1,1,HIGH,0.5784501402183866,0.5837369891715994,0.6438267724733473,-0.5602791053188707,0.42297637859038134,0.6345788845236103,BEAR,1.5,0.02584166869738562,0.05,1.1308203004294322,0.4,0.2,BREADTH_CRISIS,1,1,0,0.3,0,0.3,0,0.0,0.45,0.5,0.9,1,0.9,0.18225000000000002,REDUCE_TO_15_35,0,,,0.22211798450115972,0.17358175128089304,0.05827220061716271,0.7719396905808531
2020-03-27,0.8289260754384467,0.2993866338209368,1.8028175833285585,0.8584915716731014,0.6416501421790836,0.8473888249248905,2,2,HIGH,0.8711946777699235,0.9635599025698148,0.9350572521046204,-1.0,0.9494889738591492,0.9696933843154896,BEAR,1.5,0.07364817558211052,0.05,0.9690633150875829,0.4,0.2,BREADTH_CRISIS,1,1,0,0.3,0,0.3,0,0.0,0.45,0.7,0.8,1,0.8,0.2016,REDUCE_TO_15_35,0,,,0.24658569787597173,0.10760485761978011,0.05870105331531056,0.7682286615920565
2020-03-26,0.8385286254815777,0.5340632772285235,2.173749592169545,0.897867323452689,0.6412678973041096,0.8444445164674578,2,1,HIGH,0.4217185383015849,0.33726327943898315,0.35561360280953896,-0.13041110440676068,0.19881057996297477,0.5192863479777848,BEAR,1.5,0.049571533080148555,0.05,1.1004272070435206,0.4,0.2,TREND_CAP,0,1,0,0.75,0,0.75,0,0.0,0.45,0.5,0.9,1,0.8,0.16200000000000003,REDUCE_TO_15_35,0,,,0.22345589878212135,0.09241176373660709,0.05842988324846623,0.7644328391084353
2020-03-25,0.8627882173319978,0.5086323270088832,2.9313781759784034,0.9493759529696603,0.6403723171633201,0.8398154060132976,2,1,CRISIS,0.6086219239087975,0.6324509701916575,0.6881933348254649,-0.6515639417900373,0.45748370486425044,0.6744902229185503,BEAR,1.5,0.10501765071033553,0.05,1.1135013661138784,0.4,0.2,BREADTH_CRISIS,1,1,1,0.3,0,0.3,0,0.0,0.3,0.5,0.9,1,0.8,0.10800000000000001,DEFENSIVE_0_15,0,,,0.2662967162657105,0.03433829523733545,0.05712361585442837,0.7607173554809342
2020-03-24,0.9128372137852953,0.46881639019098015,3.8390977311650083,0.9789400594629081,0.6378781193361323,0.8367439216906638,2,3,CRISIS,0.8192862221879786,0.812085027925668,0.8872222549042968,-0.9777561941676332,0.6122839760366754,0.7673703856220053,BEAR,1.5,0.098477381305257,0.05,1.1410687573561902,0.4,0.2,BREADTH_CRISIS,1,1,1,0.3,0,0.3,0,0.0,0.3,0.5,0.7,1,0.8,0.084,DEFENSIVE_0_15,0,,,0.27711834377186984,-0.0325167795711907,0.05685085558113976,0.7577202163535488
2020-03-23,0.9539310037546654,0.35373286629990625,4.134148202648312,0.9842361761974574,0.6310486509618946,0.8344979352866742,2,3,CRISIS,0.9260664279618958,0.8887310993572748,0.9414986683515281,-1.0,0.7583910806734818,0.8550346484040892,BEAR,1.5,0.15771223148213345,0.05,1.1236780950423564,0.4,0.2,BREADTH_CRISIS,1,1,1,0.3,0,0.3,0,0.0,0.3,0.7,0.7,1,0.8,0.1176,DEFENSIVE_0_15,0,,,0.3371727068439593,-0.06499497193342618,0.05171260895233382,0.7562961260331853
2020-03-20,0.9366815733161262,0.2509108321978953,5.160210931917041,0.9942922764171086,0.6307264938299105,0.8342653219147929,2,3,CRISIS,0.8786800793149745,0.8180267423627818,0.8895526101514925,-1.0,0.6140964745622719,0.7684578847373631,BEAR,1.5,0.1514647550843438,0.05,1.0525659586413354,0.4,0.2,BREADTH_CRISIS,1,1,1,0.3,0,0.3,0,0.0,0.3,0.7,0.7,1,0.8,0.1176,DEFENSIVE_0_15,0,,,0.31978060863411173,-0.14545750419455084,0.05180897543700967,0.7591045950191148
2020-03-19,0.9031798425502483,0.569908529265931,4.218315324106014,0.9854902060765721,0.6303521016189148,0.8280580132344479,2,3,CRISIS,0.860679646238796,0.879081908221591,0.9983637968305583,-1.0,0.6987273975348787,0.8192364385209272,BEAR,1.5,0.11652553685010293,0.05,1.1856286011936112,0.4,0.2,BREADTH_CRISIS,1,1,1,0.3,0,0.3,0,0.0,0.3,0.5,0.7,1,0.8,0.084,DEFENSIVE_0_15,0,,,0.2891470716484227,-0.030631482424422374,0.05146018733819516,0.7631679168256441
2020-03-18,0.913957886077234,0.5457298868385756,5.428037441735198,0.9956274964215153,0.6298131621665075,0.825663017902619,2,3,CRISIS,1.0,1.0,1.0,-1.0,1.0,1.0,BEAR,1.5,0.14810987631078223,0.05,1.1850226233310943,0.4,0.2,BREADTH_CRISIS,1,1,1,0.3,0,0.3,0,0.0,0.3,0.5,0.7,1,0.8,0.084,DEFENSIVE_0_15,0,,,0.2906544337450673,-0.125236721661937,0.05136698217682013,0.7669290347052725
2020-03-17,0.8839429053988676,0.5415335069746438,5.620067929626268,0.9963886939025779,0.6292195746741709,0.8251233883891941,2,3,CRISIS,0.8027704082939047,0.7809604991173421,0.8234939588229858,-1.0,0.5627175235289891,0.7376305141173934,BEAR,1.5,0.1137489803136025,0.05,1.151836872941264,0.4,0.2,BREADTH_CRISIS,1,1,1,0.3,0,0.3,0,0.0,0.3,0.5,0.7,1,0.8,0.084,DEFENSIVE_0_15,0,,,0.2528225389710289,-0.12350014433346801,0.05087880871612155,0.7725960575121872
2020-03-16,0.9118085411456273,0.5512124361348659,5.750970447144792,0.9968303848307777,0.6286333528436926,0.8238009239986375,2,3,CRISIS,1.0,1.0,1.0,-1.0,1.0,1.0,BEAR,1.5,0.1936924118078317,0.05,1.1880844771781827,0.4,0.2,BREADTH_CRISIS,1,1,1,0.3,0,0.3,0,0.0,0.3,0.5,0.7,1,0.8,0.084,DEFENSIVE_0_15,0,,,0.29109761631266173,-0.12536936438479662,0.048475158259228976,0.7766843934221076
2020-03-13,0.8099289347606579,0.586854911684698,5.209643851742757,0.9945660697261426,0.6277928237252333,0.8221461520599973,2,3,CRISIS,0.9493858569726255,0.9989764282877089,1.0,-1.0,1.0,0.995905713150836,BEAR,1.5,0.08621442100886775,0.05,1.1020902610765513,0.4,0.2,BREADTH_CRISIS,1,1,1,0.3,0,0.3,0,0.0,0.3,0.5,0.7,1,0.8,0.084,DEFENSIVE_0_15,0,,,0.2039958285225506,-0.09460048296300894,0.043246629152156164,0.78826074982528
2020-03-12,0.8869462799888508,0.4799852525759773,5.793206986304519,0.9969610722541622,0.6254996499738611,0.8212605068760662,2,3,CRISIS,0.8955513720438473,0.8431415401483674,0.8710073886823338,-1.0,0.7413076203766669,0.7602511515344688,BEAR,1.5,0.15771223148213345,0.05,1.1246504921656242,0.4,0.2,BREADTH_CRISIS,1,1,1,0.3,0,0.3,0,0.0,0.3,0.5,0.7,1,0.8,0.084,DEFENSIVE_0_15,0,,,0.2666845317718345,-0.17969333480289285,0.037093795563960384,0.7917085741927614
2020-03-11,0.7793283076233729,0.5150972402168723,4.7595670070798155,0.9915034902540217,0.6239403005461495,0.8210599356895838,2,3,HIGH,0.9005215085523861,0.8527034600684398,0.800189785203797,-1.0,0.8445920551585087,0.7660319999114533,BEAR,1.5,0.04815141973759901,0.05,1.0326787220335267,0.4,0.2,BREADTH_CRISIS,1,0,1,0.3,0,0.3,0,0.0,0.45,0.5,0.7,1,0.8,0.126,DEFENSIVE_0_15,0,,,0.18909997273479806,-0.12305823839791685,0.03186554303764173,0.8062878011982313
2020-03-10,0.7325029565858036,0.6582037559321544,3.614934412331902,0.9737869308082189,0.6221921559281312,0.820381881355278,2,3,HIGH,0.5818323291415484,0.435582543853656,0.44523488579449744,-0.5771395796440759,0.28128668624880304,0.3681922870012605,BEAR,1.5,0.0,0.05,1.0597473545355396,0.4,0.2,CREDIT_HIGH,0,0,1,1.0,0,1.0,0,0.0,0.45,0.5,0.7,1,0.8,0.126,DEFENSIVE_0_15,0,,,0.1475441140138214,-0.03936863764048837,0.030683341569654094,0.8110840795833799
2020-03-09,0.7988635628807147,0.6096467521649384,4.37894748148267,0.9876167196312201,0.6199998824308854,0.817336669077418,2,3,CRISIS,0.700122713148287,0.5397667578644306,0.4388495538124005,-0.5537390069303001,0.5635496529652003,0.5285519855715384,BEAR,1.5,0.013096608796958264,0.05,1.0996113491351374,0.4,0.2,CREDIT_HIGH,0,0,1,1.0,0,1.0,0,0.0,0.3,0.5,0.7,1,0.8,0.084,DEFENSIVE_0_15,0,,,0.18948370338216447,-0.11278245229668804,0.027514309073559295,0.8122770786449705
2020-03-06,0.5375933655659668,0.11303023177415845,2.1156743012610213,0.8924173294839588,0.6185472160545922,0.8143709879246865,2,2,HIGH,0.3272894114369281,0.09084803500017372,0.13805062786282948,0.3713797828478438,0.02959493278220069,0.1957465793556647,BEAR,1.5,0.0,0.05,0.5834944031082508,0.4,0.2,CREDIT_HIGH,0,0,1,1.0,0,1.0,0,0.0,0.45,1.0,0.8,1,1.0,0.36000000000000004,REDUCE_TO_35_60,0,,,0.12082549581818725,0.00405005981395079,0.022487612685920467,0.818407741577391
2020-03-05,0.5011160779939482,0.16514710692912474,2.0231840675652473,0.8832098473308831,0.6183976737188837,0.8111332310303844,2,2,HIGH,0.40387868307588126,0.2078882200629859,0.16863473253082745,0.2790382739574633,0.28668475350949607,0.37623339421162005,BEAR,1.5,0.0,0.05,0.57529040718189,0.4,0.2,CREDIT_HIGH,0,0,1,1.0,0,1.0,0,0.0,0.45,1.0,0.8,1,1.0,0.36000000000000004,REDUCE_TO_35_60,0,,,0.10604716584624974,0.016638139057347567,0.02233125741610202,0.8183049063413171
2020-03-04,0.33571072832122434,0.15809930110224518,2.1953688035011862,0.8998328563304765,0.6178700539205,0.8054120529881712,2,1,HIGH,0.24677033010349791,0.06915155805972288,0.05198364064917898,0.6358535476913723,0.0,0.22462259158971254,BEAR,1.5,0.0,0.05,0.41032009319187246,0.4,0.2,CREDIT_HIGH,0,0,1,1.0,0,1.0,0,0.0,0.45,1.0,0.9,1,1.0,0.405,REDUCE_TO_35_60,0,,,0.07530914506366948,0.004365729573442723,0.021347978989044065,0.818040933040468
2020-03-03,0.6690361825808919,0.06684085662079241,2.571605851021622,0.9290116731475275,0.6178131422309106,0.8009916858871684,2,3,HIGH,0.5750557598322863,0.3387135189437627,0.33275886754999195,-0.2245635600240267,0.27966765488813794,0.388624586650232,BEAR,1.5,0.0,0.05,0.6874017277422857,0.4,0.2,CREDIT_HIGH,0,0,1,1.0,0,1.0,0,0.0,0.45,1.0,0.7,1,1.0,0.315,REDUCE_TO_15_35,0,,,0.11260872860493687,-0.039692950570751284,0.0189232652068799,0.8183792029450103
2020-03-02,0.5779803019876447,0.11310724252847126,2.5943535569921754,0.9304972989210668,0.617137128284019,0.7975591631523484,2,3,HIGH,0.45810635861144744,0.23618938175379559,0.28344237748647544,-0.07274104051407536,0.14267740471170312,0.2913535443886076,BEAR,1.5,0.0,0.05,0.622912096765401,0.4,0.2,CREDIT_HIGH,0,0,1,1.0,0,1.0,0,0.0,0.45,1.0,0.7,1,1.0,0.315,REDUCE_TO_15_35,0,,,0.08645145858986725,-0.04134336738614697,0.018504816540053714,0.818188194203829
