date,p_lead5,p_lead10,srs,srs_accel,sentiment_signal,vol20,hurst_100,drawdown_252,ret5d,external_event,is_trading_day,lead5_slope_5d,vol60,ret20d,trend_score,trend_score_slope_5d,mode,active_track,switch_reason,action,reference_prob,execution_signal,warning_level,signal_stage,prewarning_type,warning_source,warning_sources,portfolio_state,cooldown_left,normal_streak,is_new_warning,short_early_streak,short_streak,watch_streak,short_trend_streak,dd_expand_streak
2024-08-12,0.1538461538461538,0.2043010752688172,0.5035148573512123,-0.2934302472501411,0,,,,,,,0.004907161803713522,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1538461538461538,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-08-09,0.1293103448275862,0.2043010752688172,0.480256477642246,-0.7193465352145794,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1293103448275862,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-08-08,0.1293103448275862,0.2043010752688172,0.6678478509740083,-0.8859685450663056,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1293103448275862,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-08-07,0.1293103448275862,0.2043010752688172,1.0433117406019599,-0.6441336839188523,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1293103448275862,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-08-06,0.1293103448275862,0.2043010752688172,1.2897945964373418,-0.3345558617886195,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1293103448275862,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-08-05,0.1293103448275862,0.2043010752688172,2.5168043986285724,1.0038907486386808,1,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1293103448275862,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-08-02,0.1293103448275862,0.2043010752688172,2.251323393559688,1.180856211227495,1,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1293103448275862,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-08-01,0.1293103448275862,0.2043010752688172,1.335992993376499,0.6825029020685277,1,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1293103448275862,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-07-31,0.1293103448275862,0.2043010752688172,0.7278369091277068,0.24817988655362588,1,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1293103448275862,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-07-30,0.1293103448275862,0.2043010752688172,0.7326105552569938,0.27075279847748523,1,,,,,,,0.005172413793103459,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1293103448275862,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-07-29,0.1293103448275862,0.2043010752688172,0.30457206034007944,0.03967048676020479,0,,,,,,,0.005172413793103459,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1293103448275862,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-07-26,0.1293103448275862,0.2043010752688172,0.16643793843857818,-0.012236753011273055,0,,,,,,,0.005172413793103459,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1293103448275862,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-07-25,0.1293103448275862,0.2043010752688172,0.46682764970704743,0.21758311978899317,1,,,,,,,0.005172413793103459,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1293103448275862,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-07-24,0.1293103448275862,0.2043010752688172,0.6388405801548449,0.35519472041137895,1,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1293103448275862,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-07-23,0.1034482758620689,0.2043010752688172,-0.25217036074117577,-0.49483956242796856,0,,,,,,,0.02068965517241378,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1034482758620689,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-07-22,0.1034482758620689,0.2043010752688172,-0.1265623503100376,-0.3626387899094741,0,,,,,,,0.0008314991440449976,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1034482758620689,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-07-19,0.1034482758620689,0.2043010752688172,0.5192871307795933,0.2800684756775333,1,,,,,,,0.0008314991440449976,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1034482758620689,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-07-18,0.1034482758620689,0.2043010752688172,0.6388342988341059,0.5428514977448557,1,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1034482758620689,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-07-17,0.1293103448275862,0.2043010752688172,0.4339572898714791,0.45380123642736026,1,,,,,,,0.006003912937148456,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1293103448275862,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-07-16,0.0,0.0769230769230769,-0.2851341711779572,-0.14909484067206683,0,,,,,,,-0.01985815602836878,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-07-15,0.0992907801418439,0.1602564102564102,-0.11085127279692009,-0.021574707066626897,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-07-12,0.0992907801418439,0.1602564102564102,-0.19689213928445592,-0.09563261475344702,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-07-11,0.1034482758620689,0.1602564102564102,0.059700560608449,0.052426274730559164,0,,,,,,,0.0008314991440449976,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1034482758620689,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-07-10,0.0992907801418439,0.1602564102564102,-0.14701962987856673,-0.15751686955579,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-07-09,0.0992907801418439,0.1602564102564102,-0.05132034729997135,-0.1070877500643293,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-07-08,0.0992907801418439,0.1602564102564102,-0.17076606680049863,-0.2268480759878907,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-07-05,0.0992907801418439,0.1602564102564102,0.34577691276003775,0.2654435073586623,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-07-03,0.0992907801418439,0.1602564102564102,0.07933118555710672,0.10090745678729647,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-07-02,0.0992907801418439,0.1602564102564102,-0.049747315184800855,-0.013752577534989478,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-07-01,0.0992907801418439,0.1602564102564102,-0.04950908573058174,-0.06397727343841636,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-06-28,0.0992907801418439,0.1602564102564102,-0.08448632637486497,-0.19417875704714183,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-06-27,0.0992907801418439,0.1602564102564102,-0.003469814417806999,-0.22308270847622427,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-06-26,0.0992907801418439,0.1602564102564102,0.007238853458998586,-0.338728771361953,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-06-25,0.0992907801418439,0.1602564102564102,0.2025673116034291,-0.19390566745008297,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-06-24,0.0992907801418439,0.1602564102564102,0.4266121290916295,0.013986294673239419,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-06-21,0.0992907801418439,0.1602564102564102,0.4651159905558371,0.014588408256954233,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-06-20,0.0992907801418439,0.1602564102564102,0.6283038393948647,0.1171322492915915,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-06-18,0.0992907801418439,0.1602564102564102,0.283331588427819,0.053120067988265185,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-06-17,0.0992907801418439,0.1602564102564102,0.6161208684940935,0.38243525767271364,1,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-06-14,0.0992907801418439,0.1602564102564102,0.7683360295777886,0.6561531435957304,1,,,,,,,-0.0008314991440449976,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-06-13,0.0992907801418439,0.1602564102564102,0.052409045874955484,0.12434743420402605,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-06-12,0.0992907801418439,0.1602564102564102,-0.5691399301768865,-0.5328183466290871,0,,,,,,,-0.0008314991440449976,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-06-11,0.0992907801418439,0.1602564102564102,0.3007020403369493,0.18265596187914337,0,,,,,,,-0.0008314991440449976,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-06-10,0.0992907801418439,0.1602564102564102,0.008607244297485064,-0.13725096740310594,0,,,,,,,-0.0008314991440449976,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-06-07,0.1034482758620689,0.1602564102564102,-0.15227034197785538,-0.3227322431621066,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1034482758620689,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-06-06,0.0992907801418439,0.1602564102564102,0.2304930697813118,-0.006375333655640136,0,,,,,,,-0.0008314991440449976,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-06-05,0.1034482758620689,0.2043010752688172,0.20269837985113973,-0.0514582769845964,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1034482758620689,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-06-04,0.1034482758620689,0.2043010752688172,0.4397627065508748,0.21410471295911668,1,,,,,,,0.0008314991440449976,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1034482758620689,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-06-03,0.1034482758620689,0.2043010752688172,0.1316256917157861,0.06971281180598347,0,,,,,,,0.0008314991440449976,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1034482758620689,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-05-31,0.1034482758620689,0.2043010752688172,0.17976216928564806,0.23611632590465695,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1034482758620689,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-05-30,0.1034482758620689,0.2043010752688172,0.3169343367752327,0.5120091229938676,0,,,,,,,0.0008314991440449976,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1034482758620689,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-05-29,0.1034482758620689,0.2043010752688172,0.060205063631249875,0.41224544138227637,0,,,,,,,0.02068965517241378,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1034482758620689,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-05-28,0.0992907801418439,0.1602564102564102,-0.3789628618589028,0.08981915929876322,0,,,,,,,0.01985815602836878,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-05-24,0.0992907801418439,0.1602564102564102,-0.513840978712482,0.07394655482137136,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-05-23,0.1034482758620689,0.2043010752688172,-0.46789362088672515,0.1616386724304706,0,,,,,,,0.0008314991440449976,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1034482758620689,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-05-22,0.0992907801418439,0.1602564102564102,-0.5235031534019481,0.16022890303169957,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-05-21,0.0,0.0,-0.7168217847212889,-0.010410780307902323,0,,,,,,,-0.01985815602836878,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-05-20,0.0,0.0,-0.7168781299468217,-0.05633102457084027,0,,,,,,,-0.01985815602836878,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-05-17,0.0992907801418439,0.1602564102564102,-0.7225647776291939,-0.10942731589991206,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-05-16,0.0992907801418439,0.1602564102564102,-0.7388924364689851,-0.12804712633041626,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-05-15,0.0992907801418439,0.1602564102564102,-0.6368978933006424,-0.04677077207568947,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-05-14,0.0992907801418439,0.1602564102564102,-0.4875022895342632,0.11690744577235446,0,,,,,,,-0.0008314991440449976,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-05-13,0.0992907801418439,0.1602564102564102,-0.4798299117133238,0.1868159347563555,0,,,,,,,-0.0008314991440449976,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-05-10,0.0992907801418439,0.1602564102564102,-0.7111040196756286,0.034470575645041635,0,,,,,,,-0.006003912937148456,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-05-09,0.0992907801418439,0.1602564102564102,-0.635301491900906,0.11543844132964098,0,,,,,,,-0.006003912937148456,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-05-08,0.0992907801418439,0.1602564102564102,-0.7083109637089658,-0.030643645234150196,0,,,,,,,-0.006003912937148456,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-05-07,0.1034482758620689,0.2043010752688172,-0.7986828453495712,-0.2693395065588481,0,,,,,,,-0.005172413793103459,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1034482758620689,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-05-06,0.1034482758620689,0.2043010752688172,-0.8744736559682786,-0.5044798461592306,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1034482758620689,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-05-03,0.1293103448275862,0.2043010752688172,-0.7369307092250126,-0.47750932117756895,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1293103448275862,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-05-02,0.1293103448275862,0.2043010752688172,-0.26993841812224884,-0.12968470306853494,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1293103448275862,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-05-01,0.1293103448275862,0.2043010752688172,0.03330893471149599,0.08676505476524696,0,,,,,,,0.005172413793103459,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1293103448275862,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-04-30,0.1293103448275862,0.2043010752688172,-0.0019352004411956197,0.0354044259992997,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1293103448275862,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-04-29,0.1034482758620689,0.2043010752688172,-0.3216115471602563,-0.30810156441786807,0,,,,,,,-0.005172413793103459,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1034482758620689,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-04-26,0.1293103448275862,0.2043010752688172,-0.14109234425636386,-0.31097302733944665,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1293103448275862,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-04-25,0.1293103448275862,0.2043010752688172,0.16404955687756584,-0.26174153160462343,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1293103448275862,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-04-24,0.1034482758620689,0.2043010752688172,0.11389140277777417,-0.5182159677089717,0,,,,,,,-0.005172413793103459,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1034482758620689,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-04-23,0.1293103448275862,0.2043010752688172,0.11721301804933972,-0.7844402417470103,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1293103448275862,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-04-22,0.1293103448275862,0.2043010752688172,0.5953417819670989,-0.5772663768889278,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1293103448275862,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-04-19,0.1293103448275862,0.2043010752688172,1.1384596827391689,-0.2067979017333328,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1293103448275862,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-04-18,0.1293103448275862,0.2043010752688172,1.1956309669003493,-0.15092881816179782,0,,,,,,,0.006003912937148456,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1293103448275862,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-04-17,0.1293103448275862,0.2043010752688172,1.461620849325794,0.3222777668711583,1,,,,,,,0.005172413793103459,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1293103448275862,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-04-16,0.1293103448275862,0.2043010752688172,1.4719875133477234,0.587019069191395,1,,,,,,,0.006003912937148456,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1293103448275862,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-04-15,0.1293103448275862,0.2043010752688172,1.4585889100494736,0.8452148945059073,1,,,,,,,0.006003912937148456,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1293103448275862,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-04-12,0.1293103448275862,0.2043010752688172,1.1449706856873965,0.7776561184205604,1,,,,,,,0.005172413793103459,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1293103448275862,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-04-11,0.0992907801418439,0.1602564102564102,0.1595474538627917,-0.10835020432972717,0,,,,,,,-0.006003912937148456,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-04-10,0.1034482758620689,0.2043010752688172,0.18974765783425768,-0.2678566240475675,0,,,,,,,0.0008314991440449976,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1034482758620689,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-04-09,0.0992907801418439,0.1602564102564102,0.11401537028391309,-0.3806484805491991,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-04-08,0.0992907801418439,0.1602564102564102,0.2282916686658227,-0.3317682518618792,0,,,,,,,0.0,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.0992907801418439,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-04-05,0.1034482758620689,0.2043010752688172,0.64788614031581,0.20911919841773974,1,,,,,,,0.0008314991440449976,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1034482758620689,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
2024-04-04,0.1293103448275862,0.2043010752688172,1.1080805723093228,0.9306105314970524,1,,,,,,,0.006003912937148456,,,0.0,0.0,NORMAL,LEAD5,,HOLD_STRATEGIC,0.1293103448275862,NONE,NONE,NONE,NONE,NONE,NONE,NORMAL,0,0,0,0,0,0,0.0,0.0
