date,spy_ret1d,strategy_ret1d,final_allocation,applied_allocation,p_structural,p_shock,risk_regime,tactical_gate_on,early_struct_level,split_test_year
2021-08-26,-0.0035260273235516726,-0.0035260273235516726,1.0,1.0,0.016936625441255303,0.003846116898369417,LOW,0,0,2021
2021-08-27,0.014974617979764515,0.014974617979764515,0.3,1.0,0.017458889574579542,0.003846116898369417,LOW,0,0,2021
2021-08-30,-0.0029316455934733643,-0.0010194936780420093,1.0,0.3,0.016436507571210457,0.003846116898369417,LOW,0,0,2021
2021-08-31,0.004460899307382471,0.004320899307382471,1.0,1.0,0.016529912242791888,0.003846116898369417,LOW,0,0,2021
2021-09-01,0.00754555359552489,0.00754555359552489,1.0,1.0,0.016014571566028018,0.003846116898369417,LOW,0,0,2021
2021-09-02,0.005966809629911696,0.005966809629911696,1.0,1.0,0.015622532591672044,0.003846116898369417,LOW,0,0,2021
2021-09-03,4.444282147098022e-05,4.444282147098022e-05,1.0,1.0,0.015427438181555632,0.003846116898369417,LOW,0,0,2021
2021-09-07,-0.010406525535822664,-0.010406525535822664,1.0,1.0,0.015278985731215255,0.003846116898369417,LOW,0,0,2021
2021-09-08,-0.0067120874063382185,-0.0067120874063382185,1.0,1.0,0.015239038701485158,0.003846116898369417,LOW,0,0,2021
2021-09-09,0.0022998687680919616,0.0022998687680919616,1.0,1.0,0.016716835478487353,0.0038564610418508906,LOW,0,0,2021
2021-09-10,-0.006010239856019672,-0.006010239856019672,1.0,1.0,0.021168864053135977,0.0038564610418508906,LOW,0,0,2021
2021-09-13,-0.004775678122771243,-0.004775678122771243,1.0,1.0,0.019382272879362745,0.0038564610418508906,LOW,0,0,2021
2021-09-14,-0.0024879750167243753,-0.0024879750167243753,1.0,1.0,0.020965903061136344,0.003854214176145562,LOW,0,0,2021
2021-09-15,0.004605268865957024,0.004605268865957024,1.0,1.0,0.015130933477122915,0.003477825726719851,LOW,0,0,2021
2021-09-16,-0.007604283699313208,-0.007604283699313208,0.3,1.0,0.020056160365534773,0.003846116898369417,LOW,0,0,2021
2021-09-17,0.004820403459201872,0.0013061210377605615,1.0,0.3,0.0175454911388318,0.0038191465963823986,LOW,0,0,2021
2021-09-20,-0.013517176345305026,-0.013657176345305026,0.6400000000000001,1.0,0.03342858992093028,0.0038564610418508906,LOW,1,2,2021
2021-09-21,0.008646811198828264,0.005461959167250089,0.75,0.6400000000000001,0.035671140119199335,0.0038564610418508906,LOW,0,2,2021
2021-09-22,-0.0003738876607283226,-0.00030241574554624193,0.75,0.75,0.029375961822959235,0.0038564610418508906,LOW,0,2,2021
2021-09-23,0.00455980410119472,0.00341985307589604,0.75,0.75,0.019180041342459025,0.003846116898369417,LOW,0,1,2021
2021-09-24,-0.01283295757536218,-0.009624718181521635,0.75,0.75,0.016261426129365788,0.003846116898369417,LOW,1,0,2021
2021-09-27,-0.0021947780178954712,-0.0016460835134216034,0.75,0.75,0.016770718872474628,0.003846116898369417,LOW,1,0,2021
2021-09-28,-0.02324210752120881,-0.017431580640906608,0.3,0.75,0.024201986707526362,0.003846116898369417,LOW,1,2,2021
2021-09-29,-0.008326069033469885,-0.002587820710040965,0.3,0.3,0.028340220513867313,0.0038564610418508906,LOW,1,2,2021
2021-09-30,0.00797166207172384,0.0023914986215171517,0.5599999999999999,0.3,0.109498435674533,0.0038564610418508906,LOW,1,2,2021
2021-10-01,-0.004241233412017431,-0.0024270907107297613,0.6400000000000001,0.5599999999999999,0.03442275606870187,0.0038564610418508906,LOW,1,2,2021
2021-10-04,-0.010661533272712465,-0.006839381294535979,0.3,0.6400000000000001,0.10411429875399236,0.0038564610418508906,LOW,1,2,2021
2021-10-05,-0.00038481375630095016,-0.00018344412689028506,0.3,0.3,0.027172919480010858,0.003846116898369417,LOW,1,2,2021
2021-10-06,-0.0046640056572114785,-0.0013992016971634436,0.3,0.3,0.026815041011507137,0.003846116898369417,HIGH,1,2,2021
2021-10-07,0.006594928289981761,0.001978478486994528,0.75,0.3,0.022891135746336277,0.003846116898369417,LOW,1,2,2021
2021-10-08,-0.002790099079464481,-0.0021825743095983605,0.3,0.75,0.02343684801727113,0.003846116898369417,LOW,1,2,2021
2021-10-11,-0.0006421983991716784,-0.00028265951975150355,0.6400000000000001,0.3,0.026017029982569346,0.003846116898369417,LOW,1,2,2021
2021-10-12,0.004220298525513977,0.0026329910563289457,0.3,0.6400000000000001,0.02642281821908793,0.003846116898369417,HIGH,1,2,2021
2021-10-13,0.01096530589619471,0.003221591768858413,0.3,0.3,0.02569046894554597,0.003846116898369417,LOW,1,2,2021
2021-10-14,0.011341958524318851,0.0034025875572956553,0.75,0.3,0.05586053604096758,0.003846116898369417,LOW,1,2,2021
2021-10-15,-0.012029967568956024,-0.009112475676717018,0.9,0.75,0.04191688462652016,0.003846116898369417,LOW,1,1,2021
2021-10-18,-0.009699550937724344,-0.00875959584395191,0.9,0.9,0.01527653949038004,0.003846116898369417,LOW,1,1,2021
2021-10-19,0.007765381266273463,0.006988843139646117,1.0,0.9,0.013765092450673108,0.0034920614269673377,LOW,1,0,2021
2021-10-20,0.003509239149662724,0.003489239149662724,1.0,1.0,0.013629682546488095,0.003846116898369417,LOW,1,0,2021
2021-10-21,0.003133602034144589,0.003133602034144589,0.9,1.0,0.014789032192341236,0.003846116898369417,LOW,1,1,2021
2021-10-22,0.0024001434382276976,0.002140129094404928,0.9,0.9,0.014926083034763435,0.003846116898369417,LOW,1,1,2021
2021-10-25,0.007473218830068573,0.006725896947061716,0.9,0.9,0.014556273312553923,0.003846116898369417,LOW,1,1,2021
2021-10-26,-0.004172741361714527,-0.0037554672255430744,1.0,0.9,0.012571853175446512,0.0034920614269673377,LOW,1,0,2021
2021-10-27,-0.00822803425330032,-0.00824803425330032,0.9,1.0,0.012707566428778435,0.0035059692297442005,LOW,1,1,2021
2021-10-28,0.012665393230802957,0.011378853907722662,1.0,0.9,0.012365547918064351,0.0034920614269673377,LOW,1,0,2021
2021-10-29,-0.008680919430323897,-0.008700919430323896,1.0,1.0,0.01266032148080399,0.0038703548192087545,LOW,1,0,2021
2021-11-01,0.016252763718165086,0.016252763718165086,1.0,1.0,0.012200232243655004,0.0034920614269673377,LOW,1,0,2021
2021-11-02,0.00415954860094403,0.00415954860094403,1.0,1.0,0.011830990344198994,0.003836365162716174,LOW,1,0,2021
2021-11-03,0.007947884449044818,0.007947884449044818,1.0,1.0,0.012680422317483106,0.0038703548192087545,LOW,0,0,2021
2021-11-04,-0.004215952088192587,-0.004215952088192587,1.0,1.0,0.012759300188419356,0.0038703548192087545,LOW,0,0,2021
2021-11-05,-0.007330840472276501,-0.007330840472276501,1.0,1.0,0.01205027386775859,0.003841692680339221,LOW,1,0,2021
2021-11-08,0.001288204304617624,0.001288204304617624,1.0,1.0,0.012188304930887876,0.0038703548192087545,LOW,1,0,2021
2021-11-09,-0.005595296533714156,-0.005595296533714156,1.0,1.0,0.011657830782017342,0.003841692680339221,LOW,1,0,2021
2021-11-10,-0.004138558192516517,-0.004138558192516517,0.8,1.0,0.014055548968900695,0.0038703548192087545,LOW,1,0,2021
2021-11-11,0.0036045849712742495,0.0028436679770193997,0.3,0.8,0.016787493775922042,0.0038809213293158483,LOW,1,0,2021
2021-11-12,0.0024750110238671574,0.0006425033071601471,1.0,0.3,0.014227872843574777,0.0038703548192087545,LOW,1,0,2021
2021-11-15,-0.007412931154484492,-0.007552931154484493,1.0,1.0,0.01340273128438735,0.003841692680339221,LOW,1,0,2021
2021-11-16,-0.0007118303533344417,-0.0007118303533344417,1.0,1.0,0.01347698181668929,0.0038703548192087545,LOW,1,0,2021
2021-11-17,0.000623463261514301,0.000623463261514301,1.0,1.0,0.01380747340546049,0.0038971933864742985,LOW,1,0,2021
2021-11-18,-0.004113465813091244,-0.004113465813091244,1.0,1.0,0.013642463609928856,0.003846116898369417,LOW,1,0,2021
2021-11-19,-0.0026920543208760472,-0.0026920543208760472,0.45,1.0,0.013928702153769472,0.003846116898369417,HIGH,1,0,2021
2021-11-22,-0.016715069251565073,-0.007631781163204283,1.0,0.45,0.015263324258172534,0.003846116898369417,LOW,1,0,2021
2021-11-23,-0.005295557657741701,-0.005405557657741701,0.45,1.0,0.014590638491660963,0.003846116898369417,HIGH,1,0,2021
2021-11-24,0.001747859227029691,0.000676536652163361,0.45,0.45,0.014588603425004459,0.003846116898369417,HIGH,1,0,2021
2021-11-26,-0.00495269077816296,-0.0022287108501733324,0.32400000000000007,0.45,0.025123453064736196,0.0038564610418508906,HIGH,1,1,2021
2021-11-29,-0.0017055687766704963,-0.0005778042836412409,0.405,0.32400000000000007,0.014875101327638694,0.0038274569800917334,HIGH,1,1,2021
2021-11-30,-0.004369471631023858,-0.0017858360105646627,0.28800000000000003,0.405,0.03101187640900316,0.0038564610418508906,HIGH,1,2,2021
2021-12-01,-0.01684303683332289,-0.004874194607996992,0.28800000000000003,0.28800000000000003,0.05187309003884568,0.0038564610418508906,HIGH,1,2,2021
2021-12-02,0.0036141302406396125,0.0010408695093042084,0.28800000000000003,0.28800000000000003,0.03506556101619151,0.0038564610418508906,HIGH,1,2,2021
2021-12-03,-0.013597965485251384,-0.0039162140597523995,0.28800000000000003,0.28800000000000003,0.026479828183521906,0.0038564610418508906,HIGH,1,2,2021
2021-12-06,-0.006748786602309043,-0.0019436505414650045,0.7200000000000001,0.28800000000000003,0.02360878724205891,0.0038564610418508906,LOW,1,2,2021
2021-12-07,0.02648293640395183,0.01898131421084532,0.75,0.7200000000000001,0.043833980122146475,0.003846116898369417,LOW,1,1,2021
2021-12-08,0.007747036645014305,0.005804277483760729,0.75,0.75,0.04068124136097122,0.003846116898369417,LOW,1,1,2021
2021-12-09,-0.021117481311650477,-0.015838110983737858,0.3,0.75,0.05137502364741373,0.003846116898369417,LOW,1,1,2021
2021-12-10,-0.007918547516092667,-0.0024655642548278,0.75,0.3,0.04805148903433668,0.003846116898369417,LOW,1,1,2021
2021-12-13,0.007691827176913746,0.00567887038268531,0.3,0.75,0.04936228785661465,0.003846116898369417,LOW,1,2,2021
2021-12-14,-0.010332195102014552,-0.0031896585306043653,0.6400000000000001,0.3,0.059917577583404345,0.0038564610418508906,LOW,1,2,2021
2021-12-15,0.018200099632265987,0.011580063764650234,0.8,0.6400000000000001,0.04988793254069516,0.003846116898369417,LOW,1,2,2021
2021-12-16,-0.0024656195018053495,-0.0020044956014442796,0.3,0.8,0.05383669217947786,0.003846116898369417,LOW,1,2,2021
2021-12-17,0.019420266469412972,0.005726079940823891,0.6400000000000001,0.3,0.06665256055217895,0.0038564610418508906,LOW,1,2,2021
2021-12-20,-0.004239163723952721,-0.002781064783329742,0.6400000000000001,0.6400000000000001,0.09907502255932703,0.0038564610418508906,LOW,1,2,2021
2021-12-21,0.004028454931358061,0.0025782111560691593,0.75,0.6400000000000001,0.0497422021438784,0.003846116898369417,LOW,1,2,2021
2021-12-22,0.0035423816839148525,0.0026347862629361395,0.75,0.75,0.04787658892625694,0.003846116898369417,LOW,1,2,2021
2021-12-23,0.006701110557884915,0.005025832918413686,0.75,0.75,0.04395371845686893,0.003846116898369417,LOW,1,2,2021
2021-12-27,-0.008333791188533057,-0.006250343391399793,0.75,0.75,0.04292878763748901,0.003846116898369417,LOW,1,0,2021
2021-12-28,-0.00873433053133088,-0.00655074789849816,1.0,0.75,0.0428414961001601,0.0038703548192087545,LOW,1,0,2021
2021-12-29,0.000496011108571226,0.00044601110857122597,0.9,1.0,0.042632268778463905,0.0038703548192087545,LOW,1,1,2021
2021-12-30,0.006844334037059641,0.006139900633353677,0.9,0.9,0.04297186749896397,0.0038703548192087545,LOW,1,1,2021
2021-12-31,-0.002158515298063879,-0.0019426637682574911,0.9,0.9,0.0415605716800749,0.0038703548192087545,LOW,1,1,2021
2022-01-03,-0.0003370328506256959,-0.0003370328506256959,1.0,1.0,0.011832382598336627,0.0027785926845599815,LOW,0,0,2022
2022-01-04,-0.014518011485754934,-0.014518011485754934,1.0,1.0,0.011771941585704005,0.002767915985405736,LOW,0,0,2022
2022-01-05,-0.02810118010729523,-0.02810118010729523,0.3,1.0,0.018961955069643367,0.0028026986589611714,LOW,0,0,2022
2022-01-06,-0.007239746383123857,-0.002311923914937157,0.3,0.3,0.02027569755572464,0.0028026986589611714,LOW,0,0,2022
2022-01-07,-0.006920324768836084,-0.002076097430650825,0.3,0.3,0.023285149294842777,0.0028026986589611714,LOW,0,0,2022
2022-01-10,0.006228074230163028,0.0018684222690489082,0.3,0.3,0.027648505080405075,0.0028026986589611714,LOW,0,0,2022
2022-01-11,0.010715416322456317,0.003214624896736895,1.0,0.3,0.019197054554168726,0.0028026986589611714,LOW,0,0,2022
2022-01-12,-0.008657494152803702,-0.008797494152803701,0.3,1.0,0.014108495313358385,0.002767915985405736,LOW,0,0,2022
2022-01-13,-0.016655507565085825,-0.0051366522695257474,0.3,0.3,0.018533087208243926,0.0028026986589611714,LOW,0,0,2022
2022-01-14,0.005809654741470327,0.001742896422441098,0.75,0.3,0.017296452329207717,0.002767915985405736,LOW,0,0,2022
2022-01-18,-0.02749122653976499,-0.020708419904823742,0.3,0.75,0.03945249391306376,0.0028026986589611714,LOW,0,0,2022
2022-01-19,0.005049422838260709,0.0014248268514782125,0.3,0.3,0.14928542227175642,0.0022859163529017176,LOW,0,0,2022
2022-01-20,-0.008334836834755222,-0.0025004510504265665,0.3,0.3,0.16552698925248754,0.0028026986589611714,LOW,0,0,2022
2022-01-21,-0.012016454032832802,-0.00360493620984984,0.3,0.3,0.19745162165200292,0.0028026986589611714,LOW,0,0,2022
2022-01-24,0.009537134573275319,0.0028611403719825956,0.3,0.3,0.18368332415520758,0.0028026986589611714,LOW,0,0,2022
2022-01-25,-0.00526438448942157,-0.001579315346826471,0.3,0.3,0.2036622324635454,0.0028026986589611714,LOW,0,0,2022
2022-01-26,-0.01644797530633546,-0.004934392591900638,0.3,0.3,0.20144374253126618,0.0028026986589611714,LOW,0,0,2022
2022-01-27,-0.023405986443414295,-0.007021795933024288,0.3,0.3,0.22355385034287148,0.0028026986589611714,LOW,0,0,2022
2022-01-28,0.01596160141987024,0.004788480425961072,0.3,0.3,0.22759126935975207,0.002767915985405736,LOW,0,0,2022
2022-01-31,0.02574312309371707,0.00772293692811512,0.3,0.3,0.1826664314174582,0.002767915985405736,LOW,0,0,2022
2022-02-01,0.010211323612030476,0.003063397083609143,0.75,0.3,0.1563999209413778,0.002767915985405736,LOW,0,0,2022
2022-02-02,-0.008539930788706185,-0.006494948091529638,0.75,0.75,0.05045098953451385,0.002767915985405736,LOW,0,0,2022
2022-02-03,-0.01363392989220491,-0.010225447419153683,0.3,0.75,0.18104647990741962,0.002767915985405736,LOW,0,0,2022
2022-02-04,0.005205585927100742,0.0014716757781302226,0.3,0.3,0.17230784132951749,0.002767915985405736,LOW,0,0,2022
2022-02-07,0.013303418499358566,0.00399102554980757,0.3,0.3,0.18965712538872728,0.002767915985405736,LOW,0,0,2022
2022-02-08,0.0010762928323613252,0.00032288784970839756,0.75,0.3,0.16199605668642206,0.002767915985405736,LOW,0,0,2022
2022-02-09,0.019683628892241067,0.0146727216691808,0.75,0.75,0.04858037879950602,0.002767915985405736,LOW,0,0,2022
2022-02-10,-0.017732090957702784,-0.013299068218277088,0.3,0.75,0.15414240563537704,0.002767915985405736,LOW,0,0,2022
2022-02-11,0.005159512513953857,0.001457853754186157,0.75,0.3,0.25297707858277263,0.0028026986589611714,LOW,0,0,2022
2022-02-14,-0.0054880569962261205,-0.00420604274716959,0.3,0.75,0.25649171894595696,0.0028026986589611714,LOW,0,0,2022
2022-02-15,0.009095672319158199,0.00263870169574746,0.75,0.3,0.19330676107239664,0.0028026986589611714,LOW,0,0,2022
2022-02-16,0.004007453527291593,0.0029155901454686953,0.75,0.75,0.2588465682084596,0.0028026986589611714,LOW,0,0,2022
2022-02-17,-0.0100343912586206,-0.007525793443965451,0.3,0.75,0.3165154741040248,0.0028026986589611714,LOW,0,0,2022
2022-02-18,-0.006020300271046164,-0.0018960900813138491,0.75,0.3,0.2543520709241429,0.0028026986589611714,LOW,0,0,2022
2022-02-22,-0.003732125627813776,-0.002889094220860332,0.75,0.75,0.36711110890362936,0.0028026986589611714,LOW,0,0,2022
2022-02-23,-0.011388538880565235,-0.008541404160423927,0.75,0.75,0.37245048306571943,0.0028026986589611714,LOW,0,0,2022
2022-02-24,0.012374077288848317,0.009280557966636238,0.75,0.75,0.3034147372441925,0.0028026986589611714,LOW,0,0,2022
2022-02-25,0.005200205535663471,0.0039001541517476035,0.75,0.75,0.19489868434008636,0.002767915985405736,LOW,0,0,2022
2022-02-28,0.0038567425896856022,0.0028925569422642017,0.75,0.75,0.20014472179028808,0.002767915985405736,LOW,0,0,2022
2022-03-01,0.0076387665226707036,0.005729074892003028,0.75,0.75,0.21157802104066373,0.002767915985405736,LOW,0,0,2022
2022-03-02,-0.0026204633795037235,-0.0019653475346277927,0.75,0.75,0.19834767026235112,0.002767915985405736,LOW,0,0,2022
2022-03-03,-0.00684084725026135,-0.005130635437696013,0.75,0.75,0.2000618994166122,0.002767915985405736,LOW,0,0,2022
2022-03-04,-0.0009289232656111146,-0.000696692449208336,0.75,0.75,0.23086691200170148,0.0028026986589611714,LOW,0,0,2022
2022-03-07,0.003714341462389026,0.0027857560967917694,0.75,0.75,0.3845110415501723,0.0028026986589611714,LOW,0,0,2022
2022-03-08,0.013069685740497494,0.00980226430537312,0.75,0.75,0.37115423785049817,0.0028026986589611714,LOW,0,0,2022
2022-03-09,0.0043756712895821614,0.003281753467186621,0.75,0.75,0.3021539844177393,0.0028026986589611714,LOW,0,0,2022
2022-03-10,-0.0008844480108890496,-0.0006633360081667872,0.75,0.75,0.29868186315623513,0.0028026986589611714,LOW,0,0,2022
2022-03-11,-0.017513820911361333,-0.013135365683521,0.75,0.75,0.3232407113631086,0.0028026986589611714,LOW,0,0,2022
2022-03-14,-0.020782736097633703,-0.015587052073225277,0.75,0.75,0.218273302280229,0.002767915985405736,LOW,0,0,2022
2022-03-15,-0.0013274391945046204,-0.0009955793958784653,0.75,0.75,0.2162915692464774,0.002767915985405736,LOW,0,0,2022
2022-03-16,0.023871589406686544,0.017903692055014908,0.75,0.75,0.19500936425981275,0.002853431291620037,LOW,0,0,2022
2022-03-17,0.017646223528252403,0.013234667646189302,0.75,0.75,0.17321854440158577,0.002767915985405736,LOW,0,0,2022
2022-03-18,0.006660783800381598,0.004995587850286198,0.75,0.75,0.16088830626829126,0.002767915985405736,LOW,0,0,2022
2022-03-21,-0.005989855767728813,-0.00449239182579661,0.75,0.75,0.16068359092221296,0.002767915985405736,LOW,0,0,2022
2022-03-22,0.009060226930468707,0.00679517019785153,1.0,0.75,0.13908269449038116,0.002889375316421653,LOW,0,0,2022
2022-03-23,-0.005166656129042324,-0.005216656129042324,1.0,1.0,0.1539392912228299,0.00286495388023645,LOW,0,0,2022
2022-03-24,0.011100801807228056,0.011100801807228056,1.0,1.0,0.1346643195980633,0.0027785926845599815,LOW,0,0,2022
2022-03-25,-0.010432540805680568,-0.010432540805680568,1.0,1.0,0.041824915798106405,0.002889375316421653,LOW,0,0,2022
2022-03-28,-0.007580470857663224,-0.007580470857663224,1.0,1.0,0.0379438103376187,0.0027785926845599815,LOW,0,0,2022
2022-03-29,0.018515836176035583,0.018515836176035583,1.0,1.0,0.03496588934786519,0.002889375316421653,LOW,0,0,2022
2022-03-30,-0.006203582323088486,-0.006203582323088486,1.0,1.0,0.03768403122196593,0.002864838041666467,LOW,0,0,2022
2022-03-31,-0.003829052390287413,-0.003829052390287413,1.0,1.0,0.12724132534901236,0.0028649539039939244,LOW,0,2,2022
2022-04-01,0.013839041800668861,0.013839041800668861,1.0,1.0,0.04450141697038554,0.0027785926845599815,LOW,0,2,2022
2022-04-04,0.011405881684323438,0.011405881684323438,1.0,1.0,0.04027490233351519,0.0027785926845599815,LOW,0,0,2022
2022-04-05,-0.015297160001013,-0.015297160001013,1.0,1.0,0.18797110422811833,0.002813719470197087,LOW,0,2,2022
2022-04-06,0.0004701824604180782,0.0004701824604180782,1.0,1.0,0.21936060342683508,0.002813719470197087,LOW,0,2,2022
2022-04-07,0.003915137341122588,0.003915137341122588,1.0,1.0,0.13817770525730078,0.002813719470197087,LOW,0,0,2022
2022-04-08,-0.0014052241096951246,-0.0014052241096951246,1.0,1.0,0.15750588776539393,0.002813719470197087,LOW,0,0,2022
2022-04-11,-0.01213498293018278,-0.01213498293018278,1.0,1.0,0.2873623592652593,0.002813719470197087,LOW,0,2,2022
2022-04-12,0.00131689225827758,0.00131689225827758,1.0,1.0,0.2557881987115604,0.002809316719393081,LOW,0,0,2022
2022-04-13,0.018717402942292072,0.018717402942292072,1.0,1.0,0.1501905990819978,0.0028026986589611714,LOW,0,0,2022
2022-04-14,-0.010571982711612193,-0.010571982711612193,1.0,1.0,0.25739720635023505,0.0028026986589611714,LOW,0,0,2022
2022-04-18,-0.016602671582153672,-0.016602671582153672,1.0,1.0,0.17021328294799465,0.002767915985405736,LOW,0,0,2022
2022-04-19,-0.003906295427644535,-0.003906295427644535,1.0,1.0,0.1476614094404325,0.002767915985405736,LOW,0,0,2022
2022-04-20,0.005015945302571323,0.005015945302571323,1.0,1.0,0.14882055993410512,0.002767915985405736,LOW,0,0,2022
2022-04-21,-0.02126982230161556,-0.02126982230161556,0.3,1.0,0.19040110200799365,0.002767915985405736,LOW,0,0,2022
2022-04-22,-0.016677001547949266,-0.00514310046438478,0.3,0.3,0.3600547336130406,0.0028026986589611714,LOW,0,1,2022
2022-04-25,-0.0038334690372147096,-0.001150040711164413,0.3,0.3,0.33182413876825556,0.0028026986589611714,LOW,0,0,2022
2022-04-26,-0.024232923297767717,-0.0072698769893303145,0.3,0.3,0.409475939337357,0.0028026986589611714,LOW,0,2,2022
2022-04-27,-0.006501312707810403,-0.0019503938123431206,0.3,0.3,0.3983592318556335,0.0028026986589611714,HIGH,0,2,2022
2022-04-28,0.0047051073418700184,0.0014115322025610056,0.3,0.3,0.32331295655180775,0.0028026986589611714,LOW,0,2,2022
2022-04-29,-0.01272118191218019,-0.003816354573654057,0.3,0.3,0.40064361840680446,0.0028026986589611714,LOW,0,2,2022
2022-05-02,0.002327680497418161,0.0006983041492254483,0.3,0.3,0.3920345590983201,0.0028026986589611714,HIGH,0,2,2022
2022-05-03,0.005325988072615528,0.0015977964217846585,0.3,0.3,0.23948432665369987,0.002767915985405736,LOW,0,2,2022
2022-05-04,0.016071395770260732,0.00482141873107822,0.45,0.3,0.2166076353224405,0.002767915985405736,HIGH,0,2,2022
2022-05-05,-0.026729779452617897,-0.012058400753678054,0.3,0.45,0.376909377464802,0.0028026986589611714,LOW,0,2,2022
2022-05-06,-0.0199365707814535,-0.006010971234436049,0.3,0.3,0.2535448966596136,0.002767915985405736,HIGH,0,2,2022
2022-05-09,-0.041075717889603625,-0.012322715366881088,0.3,0.3,0.44932668394805303,0.0023937841933302025,HIGH,0,2,2022
2022-05-10,0.011159130368061376,0.003347739110418413,0.3,0.3,0.4486656585101345,0.0028026986589611714,HIGH,0,2,2022
2022-05-11,-0.018906466817446566,-0.00567194004523397,0.3,0.3,0.4536052867394748,0.0023937841933302025,HIGH,0,2,2022
2022-05-12,0.002703280387750695,0.0008109841163252085,0.3,0.3,0.4746933109987382,0.0028026986589611714,HIGH,0,2,2022
2022-05-13,0.017773751291602302,0.005332125387480691,0.3,0.3,0.3733940743624599,0.0028026986589611714,LOW,0,2,2022
2022-05-16,0.005033028225172043,0.0015099084675516128,0.3,0.3,0.2593776572049497,0.002767915985405736,HIGH,0,1,2022
2022-05-17,0.013590852628534433,0.00407725578856033,0.3,0.3,0.243408359573524,0.002767915985405736,LOW,0,1,2022
2022-05-18,-0.018579434164207487,-0.0055738302492622455,0.3,0.3,0.25825758738941834,0.002767915985405736,HIGH,0,1,2022
2022-05-19,0.018720788238194563,0.005616236471458369,0.3,0.3,0.30113497267218725,0.0028026986589611714,HIGH,0,1,2022
2022-05-20,0.00398019284062201,0.0011940578521866029,0.3,0.3,0.429271240575858,0.0028026986589611714,LOW,0,1,2022
2022-05-23,0.004169197974300376,0.0012507593922901127,0.3,0.3,0.2912737644575467,0.0028026986589611714,LOW,0,1,2022
2022-05-24,-0.007210412164547653,-0.0021631236493642957,0.3,0.3,0.4505136178792492,0.0028026986589611714,LOW,0,1,2022
2022-05-25,-0.00175342792592581,-0.000526028377777743,0.3,0.3,0.28796197548470587,0.002767915985405736,LOW,1,0,2022
2022-05-26,0.003235248838098226,0.0009705746514294677,0.3,0.3,0.26881478101670336,0.002767915985405736,LOW,1,0,2022
2022-05-27,0.016756330814791776,0.005026899244437532,0.3,0.3,0.2553122706022855,0.002767915985405736,LOW,1,0,2022
2022-05-31,-0.019223563939631205,-0.005767069181889362,0.3,0.3,0.257862986036731,0.002767915985405736,LOW,1,0,2022
2022-06-01,-0.002942303784520539,-0.0008826911353561617,0.3,0.3,0.2704205908632564,0.002767915985405736,LOW,1,0,2022
2022-06-02,0.014490782697223592,0.004347234809167077,0.3,0.3,0.2536053576785615,0.002767915985405736,LOW,1,0,2022
2022-06-03,0.00011683166221665431,3.504949866499629e-05,0.3,0.3,0.2877099252703107,0.0028026986589611714,LOW,1,0,2022
2022-06-06,-0.011162078258366459,-0.0033486234775099376,0.3,0.3,0.2664561535518967,0.0028026986589611714,LOW,1,0,2022
2022-06-07,0.019153551637829613,0.005746065491348884,0.75,0.3,0.24489866968150645,0.0027785926845599815,LOW,1,0,2022
2022-06-08,0.0013619430282925116,0.0009314572712193837,0.8,0.75,0.24370128283090686,0.0027785926845599815,LOW,1,0,2022
2022-06-09,-0.02217761370513527,-0.017752090964108215,0.3,0.8,0.42911160707360524,0.0028026986589611714,LOW,1,0,2022
2022-06-10,-0.007704865685566165,-0.0024114597056698493,0.3,0.3,0.4698686763834667,0.0028026986589611714,LOW,1,0,2022
2022-06-13,-0.03868520549574428,-0.011605561648723284,0.3,0.3,0.48575989700286715,0.0028026986589611714,LOW,1,1,2022
2022-06-14,-0.004728718567753365,-0.0014186155703260095,0.3,0.3,0.5110999251240392,0.0028026986589611714,LOW,1,1,2022
2022-06-15,0.02005065878662915,0.006015197635988745,0.3,0.3,0.48955758085337125,0.0028026986589611714,LOW,1,0,2022
2022-06-16,-0.005508546655306312,-0.0016525639965918936,0.3,0.3,0.5046164949236099,0.0028026986589611714,LOW,1,1,2022
2022-06-17,0.01499289069765708,0.004497867209297124,0.3,0.3,0.4862855754570185,0.0028026986589611714,LOW,1,0,2022
2022-06-21,0.011064013846494136,0.003319204153948241,0.75,0.3,0.30350013616508315,0.002767915985405736,LOW,1,0,2022
2022-06-22,0.00894233324481819,0.006616749933613643,0.75,0.75,0.3148568344788077,0.0028026986589611714,LOW,1,0,2022
2022-06-23,0.018173466399451277,0.013630099799588458,0.75,0.75,0.29305928950937177,0.002767915985405736,LOW,1,0,2022
2022-06-24,0.008651324183748699,0.006488493137811524,0.75,0.75,0.2562855839855264,0.002853431291620037,LOW,1,0,2022
2022-06-27,-0.001396450206590183,-0.0010473376549426372,0.75,0.75,0.25641038407315514,0.002853431291620037,LOW,1,0,2022
2022-06-28,-0.016041381439201086,-0.012031036079400814,0.75,0.75,0.267864728258621,0.002767915985405736,LOW,1,0,2022
2022-06-29,0.0021233583683955004,0.0015925187762966253,0.405,0.75,0.2835589751186864,0.002767915985405736,HIGH,1,0,2022
2022-06-30,-0.007531494239731096,-0.003119255167091094,0.36000000000000004,0.405,0.28458632600555445,0.002767915985405736,HIGH,1,0,2022
2022-07-01,0.01396331892090874,0.005017794811527147,0.36000000000000004,0.36000000000000004,0.3636376494251372,0.0028026986589611714,HIGH,1,0,2022
