date,p_structural,p_shock,tactical_level,risk_regime,structural_damage_score,breadth_damage_score,new_lows_ratio_proxy,ad_spread_proxy,sector_sync_breakdown_proxy,leadership_failure_proxy,regime_context,regime_multiplier,composite_risk_score,base_allocation,shock_modifier,tactical_multiplier,final_allocation,allocation_action,drawdown_252,ret5d,vol20,hurst_100
2025-04-16,0.6441469574296795,0.003065681472637,3,MEDIUM,0.6353333333333334,0.4083333333333332,0.7,-0.2,0.45,0.15,BEAR,1.5,0.6296527662670719,0.85,1.0,0.7,0.595,REDUCE_TO_35_60,0.1398018232694445,-0.0418505828815596,0.0330508206197115,0.7922763454775043
2025-04-15,0.4159888753434241,0.0032158631698303,1,LOW,0.4456666666666667,0.3500000000000001,0.65,-0.1,0.4,0.1,BEAR,1.5,0.4072774816239994,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.1202467013363106,0.0828430947036866,0.0328729717111196,0.7899193190949555
2025-04-14,0.4109913959525582,0.0032158631698303,1,LOW,0.4510833333333334,0.3604166666666667,0.65,-0.15,0.4,0.1,BEAR,1.5,0.40240493921790516,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.1177756378753065,0.0688765640760573,0.0329386382265302,0.7870590255922059
2025-04-11,0.3790218618288782,0.0165675585773901,1,LOW,0.4415833333333333,0.3479166666666666,0.6,-0.15,0.4,0.1,BEAR,1.5,0.3782442835362861,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.1262522308281765,0.0567210360819123,0.0329048068245785,0.7838591295761532
2025-04-10,0.4884209431329089,0.0033600806627487,2,LOW,0.5838957967883427,0.38125,0.6,-0.25,0.45,0.1,BEAR,1.5,0.47797446190252935,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.1415690562848753,-0.0225823714134129,0.032999855791949,0.780398630652524
2025-04-09,0.4748309702962101,0.0187228322280246,2,LOW,0.5400433608102166,0.36875,0.6,-0.25,0.45,0.05,BEAR,1.5,0.47278968295851775,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.1022296091171934,-0.0281654657859977,0.0316343672051212,0.7770602601285751
2025-04-08,0.5475927114302584,0.0032430794380058,3,LOW,0.6067500000000001,0.36875,0.6,-0.25,0.45,0.05,BEAR,1.5,0.535605510349455,1.0,1.0,0.7,0.7,LIGHT_REDUCE,0.1875523767324495,-0.1149615950336615,0.0198064418876879,0.7727713899242893
2025-04-07,0.5402587392308985,0.0032430794380058,3,LOW,0.5567500000000001,0.36875,0.6,-0.25,0.45,0.05,BEAR,1.5,0.5284548874550791,1.0,1.0,0.7,0.7,LIGHT_REDUCE,0.1746246556661171,-0.0983391551629675,0.0196717347366491,0.7736612897716469
2025-04-04,0.542418361381316,0.0027518584579121,3,LOW,0.6067500000000001,0.36875,0.6,-0.25,0.45,0.05,BEAR,1.5,0.530302628037187,1.0,1.0,0.7,0.7,LIGHT_REDUCE,0.1731519111122395,-0.090666949278553,0.0202391896347473,0.7758814426591314
2025-04-03,0.4723342443374917,0.0029163652516432,3,LOW,0.5972500000000001,0.35625,0.55,-0.25,0.45,0.05,BEAR,1.5,0.4620569799861671,1.0,1.0,0.7,0.7,LIGHT_REDUCE,0.1217357671802231,-0.0535727313864644,0.0161786956066608,0.7823883600116547
2025-04-02,0.3233994555002942,0.0032430794380058,1,LOW,0.42905190128155696,0.34375,0.55,-0.25,0.45,0.0,NEUTRAL,1.0,0.21134472387849326,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0762106518380694,-0.0071581469940882,0.0125594757859892,0.7804063841244505
2025-04-01,0.4025801952709269,0.0032430794380058,2,LOW,0.5223469230230068,0.3666666666666667,0.55,-0.3,0.5,0.0,BEAR,1.5,0.39421830709410677,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0820199228547023,-0.0251799065298076,0.0127399865482613,0.7751295045488671
2025-03-31,0.4067540439605313,0.0032430794380058,2,LOW,0.5257167632583534,0.3666666666666667,0.55,-0.3,0.5,0.0,BEAR,1.5,0.39828780956647103,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0846055375920616,-0.0255888720086669,0.0129187017498036,0.7696929132999522
2025-03-28,0.3513261395704249,0.0032430794380058,2,LOW,0.5241720176833702,0.3666666666666667,0.55,-0.3,0.5,0.0,BEAR,1.5,0.3442456027861173,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0907092970702478,-0.0147521890522878,0.0132015599658113,0.7634317283866535
2025-03-27,0.285171951732757,0.0031184023975302,1,LOW,0.418936301648739,0.34375,0.5,-0.25,0.5,0.0,NEUTRAL,1.0,0.18645320946542762,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0720214199804426,0.0058283686148032,0.013194865722876,0.7574489645398514
2025-03-26,0.3104782944013473,0.0031184023975302,2,LOW,0.4815878268094853,0.3666666666666667,0.55,-0.3,0.5,0.0,NEUTRAL,1.0,0.2029023322000113,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0695503565194385,0.0055904785797225,0.013594842921764,0.7522811844671805
2025-03-25,0.2734939497732857,0.0031184023975302,1,LOW,0.4166863355978839,0.3645833333333333,0.5,-0.35,0.5,0.0,NEUTRAL,1.0,0.1788625081917713,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0583082116440113,0.0288245630410528,0.0133989732014337,0.7486012952478368
2025-03-24,0.3033910868305546,0.0031184023975302,1,LOW,0.43922768801868667,0.3979166666666667,0.55,-0.45,0.5,0.0,NEUTRAL,1.0,0.19829564727899607,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0605664938423399,0.0152639282569566,0.0133911808004354,0.7489774599905683
2025-03-21,0.3416838199629335,0.0031184023975302,1,LOW,0.4750230837347205,0.43125,0.6,-0.5499999999999999,0.5,0.0,NEUTRAL,1.0,0.22318592381504235,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0770944194688407,0.0050932346110417,0.0125737022450348,0.7498269069680451
2025-03-20,0.363976593034036,0.0031184023975302,1,LOW,0.4901473816612813,0.4541666666666667,0.65,-0.6,0.5,0.0,NEUTRAL,1.0,0.23767622631125898,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.077398680554674,0.0255159131356776,0.012939852945942,0.7496325213259001
2025-03-19,0.3842004051739662,0.0031184023975302,1,LOW,0.5025928882044015,0.4770833333333333,0.7,-0.65,0.5,0.0,NEUTRAL,1.0,0.2508217042022136,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0747230972247157,0.0147797054843137,0.0129386238228499,0.7495819520411241
2025-03-18,0.3942987868703602,0.0031184023975302,2,LOW,0.5612692790412082,0.4770833333333333,0.7,-0.65,0.5,0.0,BEAR,1.5,0.3860784784573046,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0846915769852079,0.0091740326965639,0.0125640269063708,0.7483236367402752
2025-03-17,0.3603923341849087,0.0031184023975302,1,LOW,0.48658419204675724,0.4541666666666667,0.65,-0.6,0.5,0.0,NEUTRAL,1.0,0.23534645805932622,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0746903538959422,0.0117199496802138,0.0125607332637981,0.7466855481149369
2025-03-14,0.4526526023268558,0.0032430794380058,2,LOW,0.5659941761339582,0.4541666666666667,0.65,-0.6,0.5,0.0,BEAR,1.5,0.44303890397363743,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0817711743047281,-0.0227635628593044,0.012313242650722,0.7453142467536118
2025-03-13,0.4689009004305909,0.0032430794380058,3,LOW,0.6296374290288975,0.41875,0.6,-0.5499999999999999,0.45,0.0,BEAR,1.5,0.45888099462477916,1.0,1.0,0.7,0.7,LIGHT_REDUCE,0.1003539704963465,-0.0371740614187271,0.0109309887600129,0.7442384428060842
2025-03-12,0.4608666045623417,0.0032430794380058,3,LOW,0.5641873112647016,0.3958333333333333,0.6,-0.5,0.4,0.0,BEAR,1.5,0.45104755615323616,1.0,1.0,0.7,0.7,LIGHT_REDUCE,0.0881992438608273,-0.041487925832474,0.0112677101885157,0.7445581937971177
2025-03-11,0.4279171151289196,0.0032430794380058,3,LOW,0.5923346310037287,0.3604166666666667,0.55,-0.4499999999999999,0.35,0.0,BEAR,1.5,0.41892180395564965,1.0,1.0,0.7,0.7,LIGHT_REDUCE,0.0930123116931161,-0.0363000885824927,0.0110660259887888,0.7443217209192601
2025-03-10,0.387271986866969,0.0032430794380058,3,LOW,0.5591936495979696,0.3145833333333333,0.5,-0.35,0.3,0.0,BEAR,1.5,0.3792928039002479,1.0,1.0,0.7,0.7,LIGHT_REDUCE,0.0854093107519218,-0.0397244441567194,0.0110740175275681,0.7440503129328396
2025-03-07,0.2603070591090665,0.0032430794380058,3,LOW,0.4616621869771832,0.2916666666666667,0.5,-0.3,0.25,0.0,BEAR,1.5,0.25550199933629286,1.0,1.0,0.7,0.7,LIGHT_REDUCE,0.0603821237141695,-0.0307314905386085,0.0098955553530937,0.7433982940313223
2025-03-06,0.248515055820772,0.0032430794380058,2,LOW,0.478559920500218,0.26875,0.5,-0.25,0.2,0.0,BEAR,1.5,0.2440047961302057,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0656192428412504,-0.0210922249705041,0.0098437745729093,0.7422429035486533
2025-03-05,0.0797617322279902,0.0032430794380058,1,LOW,0.28496566989799,0.2333333333333333,0.45,-0.2,0.15,0.0,BEAR,1.5,0.0794703056272435,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0487331555723201,-0.0193089236675155,0.0092749395920348,0.7413170227045237
2025-03-04,0.2299585786445825,0.0032430794380058,2,LOW,0.45483216731661114,0.2104166666666666,0.45,-0.1499999999999999,0.1,0.0,BEAR,1.5,0.22591223088342094,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0588484261944212,-0.0292474590108057,0.0089143920214185,0.7419078459114546
2025-03-03,0.0818601228536905,0.0032430794380058,2,LOW,0.34405053225038096,0.1875,0.45,-0.0999999999999999,0.05,0.0,BEAR,1.5,0.08151623648730127,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0475747469746675,-0.0225045336020096,0.008809384035873,0.7417767843843064
2025-02-28,0.056636424861947,0.0032430794380058,1,LOW,0.21606566166256969,0.1875,0.45,-0.0999999999999999,0.0,0.05,NEUTRAL,1.0,0.037948753963567575,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0305907319655286,-0.0096010129970894,0.0080517244883428,0.7421197364580453
2025-02-27,0.095486335436393,0.0032430794380058,2,LOW,0.37358310404571915,0.1875,0.45,-0.0999999999999999,0.0,0.05,BEAR,1.5,0.09480179375543621,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.045486427839849,-0.0414987588513284,0.0071422771967098,0.7469651232523389
2025-02-26,0.076111480995627,0.0032430794380058,2,LOW,0.29244272610987754,0.1770833333333333,0.45,-0.0499999999999999,0.0,0.05,BEAR,1.5,0.07591131067568938,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0300035685190928,-0.0300035685190928,0.0064525579971109,0.7488262385716183
2025-02-25,0.0720292647240391,0.0032430794380058,2,LOW,0.28351994155045845,0.1666666666666666,0.45,0.0,0.0,0.05,BEAR,1.5,0.07193114981089116,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.03049280422532,-0.0282097199588744,0.0065042943197373,0.7532882021186513
2025-02-24,0.0597243507339961,0.0032430794380058,2,LOW,0.22728019804452926,0.15625,0.45,0.05,0.0,0.05,BEAR,1.5,0.05993385867059924,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0256473960590734,-0.0204854893142458,0.0067528461010382,0.7577694049733747
2025-02-21,0.0375027879024724,0.0032430794380058,2,LOW,0.2469181179229838,0.1229166666666666,0.4,0.15,0.0,0.05,BEAR,1.5,0.038267834909863636,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0211931951101415,-0.0160076909840085,0.0073918519595014,0.7613316168169368
2025-02-20,0.0190161024818824,0.0031184023975302,0,LOW,0.14733333333333332,0.0999999999999999,0.35,0.25,0.0,0.05,NEUTRAL,1.0,0.013451907452359128,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0041603169796021,0.0010660464705516,0.0063336135422524,0.7644717925879361
2025-02-19,0.0136128514459328,0.0031184023975302,0,LOW,0.13783333333333334,0.0875,0.3,0.3,0.0,0.05,BULL,0.6,0.005963876567395133,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0158611793962588,0.0063605459252015,0.7672714047669972
2025-02-18,0.0136083591464971,0.0031184023975302,0,LOW,0.13783333333333334,0.0875,0.3,0.3,0.0,0.05,BULL,0.6,0.0059621245706152105,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0102095530738226,0.0064505968386109,0.7701559775083086
2025-02-14,0.0136105135306899,0.0031184023975302,0,LOW,0.13783333333333334,0.0875,0.3,0.3,0.0,0.05,BULL,0.6,0.0059629647804504025,1.0,1.0,1.0,1.0,FULL_RISK_ON,8.213331928996759e-05,0.0148640578408165,0.0067079465958198,0.777726905376735
2025-02-13,0.0138981571940445,0.0031184023975302,0,LOW,0.13783333333333334,0.0875,0.3,0.25,0.0,0.05,BULL,0.6,0.006075145809158697,1.0,1.0,1.0,1.0,FULL_RISK_ON,3.281281806410963e-05,0.0056240957891846,0.0069960320543108,0.7818369556213499
2025-02-12,0.0143219619478207,0.0031184023975302,0,LOW,0.13827310020703812,0.0875,0.3,0.25,0.0,0.05,NEUTRAL,1.0,0.010400716105219024,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0104797456804052,-0.0014233536284121,0.0066987501446467,0.7856744689964774
2025-02-11,0.0099346419727129,0.0031184023975302,0,LOW,0.13583333333333333,0.0875,0.25,0.1999999999999999,0.0,0.1,BULL,0.6,0.004529374872839373,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.007281609934587,0.0058660099280409,0.0076480465826327,0.7887321104559446
2025-02-10,0.0092340608500104,0.0031184023975302,0,LOW,0.15475,0.1229166666666666,0.25,0.15,0.05,0.15,BULL,0.6,0.004256148234985398,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0080361022018008,0.0118439848482281,0.0076441331910624,0.7916674809452875
2025-02-07,0.0125718655130226,0.0031184023975302,2,LOW,0.24041667696286984,0.18125,0.3,0.0499999999999999,0.1,0.2,NEUTRAL,1.0,0.00926315342260026,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0147272839594944,-0.0017446538104263,0.0075608957036945,0.7943840795641072
2025-02-06,0.0087512934779702,0.0031184023975302,0,LOW,0.17658333333333337,0.16875,0.25,0.0499999999999999,0.1,0.2,NEUTRAL,1.0,0.0067797815998162005,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0056252715412605,0.0021155517034896,0.008127151056501,0.796849741231928
2025-02-05,0.0119659282312967,0.0031184023975302,0,LOW,0.18608333333333332,0.18125,0.3,0.0499999999999999,0.1,0.2,NEUTRAL,1.0,0.008869294189478424,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0090693008742995,0.0040046749254278,0.0081184858281231,0.7994662203971452
2025-02-04,0.0120136235362627,0.0031184023975302,0,LOW,0.18598170010232057,0.1708333333333333,0.3,0.0999999999999999,0.1,0.2,NEUTRAL,1.0,0.008900296137706326,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0130709455661679,-0.0045325111732003,0.0080922707610655,0.8011511792579307
2025-02-03,0.0128235193259101,0.0031184023975302,2,LOW,0.24201010175686982,0.1708333333333333,0.3,0.0999999999999999,0.1,0.2,NEUTRAL,1.0,0.009426728400977134,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0196473837347671,-0.0026694558410599,0.0084346079472323,0.8027814388845627
2025-01-31,0.0091320124562785,0.0032430794380058,2,LOW,0.2578428202275767,0.19375,0.25,0.0499999999999999,0.15,0.25,NEUTRAL,1.0,0.007070885899883055,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0130053199300398,-0.0101155223920619,0.008353749172616,0.8042419268083405
2025-01-30,0.0081619254994275,0.0032430794380058,0,LOW,0.20774317749945378,0.20625,0.25,0.0499999999999999,0.2,0.25,NEUTRAL,1.0,0.006440329377929905,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.007724481704322,-0.007724481704322,0.0086065206691638,0.8055418554760381
2025-01-29,0.0109355351077504,0.0032430794380058,0,LOW,0.23021082180734273,0.2416666666666667,0.3,0.0,0.2,0.3,NEUTRAL,1.0,0.008243175623339791,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0130218276132016,-0.0076348781116896,0.0086113476547325,0.8065946524605023
2025-01-28,0.0100422516134135,0.0031184023975302,0,LOW,0.221,0.2416666666666667,0.3,0.0,0.2,0.3,NEUTRAL,1.0,0.007618904387854346,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0085773111515982,0.0024377181745478,0.0085089797623319,0.8068158954792165
2025-01-27,0.0105720978076699,0.0031184023975302,2,LOW,0.27452142344502856,0.23125,0.3,0.0499999999999999,0.2,0.3,NEUTRAL,1.0,0.007963304414121006,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0170233710309402,0.0029953151312085,0.0084178330941384,0.8062240847334421
2025-01-24,0.0071943676926634,0.0031184023975302,0,LOW,0.20858333333333332,0.21875,0.25,0.0499999999999999,0.2,0.3,BULL,0.6,0.003460667903620068,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0029193280664033,0.0173865921981681,0.0081782138029659,0.8052325101017447
2025-01-23,0.0067898415264297,0.0031184023975302,0,LOW,0.23291666666666663,0.2645833333333333,0.25,-0.0499999999999999,0.25,0.35,BULL,0.6,0.0033029026987889246,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0306099028704867,0.0085441723539274,0.8035158307264846
2025-01-22,0.0064589433929065,0.0031184023975302,0,LOW,0.25975,0.3104166666666667,0.25,-0.15,0.3,0.4,BULL,0.6,0.003173852426714877,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0230439858570048,0.0084718731991481,0.8037188279502524
2025-01-21,0.006221324855618,0.0031184023975302,0,LOW,0.28658333333333336,0.35625,0.25,-0.25,0.35,0.45,BULL,0.6,0.003081181197172362,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0044922616847429,0.0358301918552905,0.0083844042824754,0.803816337488027
2025-01-17,0.0084401260046781,0.0031184023975302,0,LOW,0.32614502204505624,0.4145833333333333,0.3,-0.35,0.4,0.5,BULL,0.6,0.003946513645305801,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0135218422309704,0.0294407936378593,0.0086001374698024,0.8043332766046613
2025-01-16,0.0129539563026197,0.0031184023975302,0,LOW,0.3500503830981356,0.4375,0.35,-0.4,0.4,0.5,NEUTRAL,1.0,0.009511512435838374,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0233276906525115,0.0036471427136288,0.0087246766140021,0.8046941406511317
2025-01-15,0.0127088579963091,0.0031184023975302,0,LOW,0.3483252131194265,0.4375,0.35,-0.4,0.4,0.5,BULL,0.6,0.0056113191220418905,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0214456870393744,0.0055811256174378,0.0087068134372154,0.8050961386694526
2025-01-14,0.0365809222573733,0.0032430794380058,1,LOW,0.3788724094222205,0.4375,0.35,-0.4,0.4,0.5,NEUTRAL,1.0,0.024912677270594676,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0389276677365537,-0.0109408375442462,0.010143911355692,0.8053057661332765
2025-01-13,0.0691250981780614,0.0032430794380058,2,LOW,0.43728037323001956,0.4270833333333333,0.4,-0.35,0.4,0.45,BEAR,1.5,0.0690995874285629,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0402481896087548,-0.0234648088544522,0.0101322296783572,0.806589342974534
2025-01-10,0.0632432030592357,0.0032430794380058,2,LOW,0.4271909724080402,0.3916666666666666,0.4,-0.3,0.35,0.4,BEAR,1.5,0.06336473968770785,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0417339551087804,-0.019359710092042,0.0101992715910288,0.8078566749412773
2025-01-08,0.0218438852744208,0.0031184023975302,0,LOW,0.30705374232133625,0.3562499999999999,0.4,-0.2499999999999999,0.3,0.35,BULL,0.6,0.009173979760505453,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0268768098050941,0.0058183212055529,0.0097344024439581,0.8090728570098005
2025-01-07,0.0298077787096871,0.0031184023975302,2,LOW,0.3678550486328681,0.36875,0.45,-0.2499999999999999,0.3,0.35,NEUTRAL,1.0,0.020466497000432186,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0282964166904015,0.0043510181666994,0.0099266179035801,0.8090414581277207
2025-01-06,0.0199015735367778,0.0031184023975302,0,LOW,0.2981711072960888,0.3562499999999999,0.4,-0.2499999999999999,0.3,0.35,BULL,0.6,0.008416478182824684,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0171866625048242,0.0121384245463982,0.0096428396907736,0.8089275167029405
2025-01-03,0.0210935039984284,0.0031184023975302,0,LOW,0.3036805078374672,0.3562499999999999,0.4,-0.2499999999999999,0.3,0.35,NEUTRAL,1.0,0.014802218438114028,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0228159552967565,-0.0051428608790438,0.0095745790248934,0.8082381608249091
2025-01-02,0.0352493276622449,0.0032430794380058,2,LOW,0.3946397390342269,0.3458333333333333,0.4,-0.1999999999999999,0.3,0.35,BEAR,1.5,0.036070711175641826,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0348832254577533,-0.0277714109673444,0.0090608283770695,0.8074126664581436
2024-12-31,0.0351321450147224,0.0032430794380058,2,LOW,0.36503159077836567,0.3104166666666667,0.4,-0.15,0.25,0.3,BEAR,1.5,0.03595645809430739,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0325060006577124,-0.0253118096172347,0.0092214358414186,0.806077299565384
2024-12-30,0.0201530802495294,0.0032430794380058,2,LOW,0.3101815727913499,0.2520833333333333,0.35,-0.0499999999999999,0.2,0.25,NEUTRAL,1.0,0.014234579965496142,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0289733956739809,-0.0108797109459912,0.0092120477898021,0.8068762683573778
2024-12-27,0.0120895518543857,0.0031184023975302,2,LOW,0.26020074999131815,0.20625,0.3,0.0499999999999999,0.2,0.2,BULL,0.6,0.005369789726691765,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0177644545359834,0.0065296247722106,0.0089008035886229,0.8066709548522796
2024-12-26,0.0108574178976361,0.0031184023975302,0,LOW,0.20016666666666666,0.1958333333333333,0.3,0.0999999999999999,0.2,0.2,BULL,0.6,0.004889257483559421,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0073149612865067,0.0294555588221581,0.0086851795852008,0.8062721151238992
2024-12-24,0.0108688751109468,0.0031184023975302,0,LOW,0.20016666666666666,0.1958333333333333,0.3,0.0999999999999999,0.2,0.2,NEUTRAL,1.0,0.00815620966125099,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.007381017961911,-0.0015987991319544,0.0087192260485242,0.8039521808390462
2024-12-23,0.0145055227571202,0.0032430794380058,1,LOW,0.23331086218521774,0.1854166666666666,0.3,0.1499999999999999,0.2,0.2,BEAR,1.5,0.015845501393145237,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0182927040605894,-0.0166424068712317,0.0084277266977759,0.8029084643117792
2024-12-20,0.0167597470689256,0.0032430794380058,1,LOW,0.2238564579412458,0.15,0.3,0.25,0.15,0.15,BEAR,1.5,0.018043370097155505,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0241364771689577,-0.0183219174921505,0.0083496830727958,0.8013584385252124
2024-12-19,0.0250856507146701,0.0032430794380058,2,LOW,0.27742495495163677,0.125,0.3,0.3,0.1,0.1,BEAR,1.5,0.026161126151756395,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0357184142564984,-0.0301658034976645,0.0078908441295375,0.8014048991609556
2024-12-18,0.0281292613197372,0.0032430794380058,2,LOW,0.33014433950450384,0.1124999999999999,0.3,0.3,0.05,0.1,BEAR,1.5,0.029128646491696816,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0354222805496323,-0.0348666018639122,0.0080036130587106,0.8020455532582739
2024-12-17,0.0095544794212192,0.0031184023975302,0,LOW,0.13583333333333333,0.0875,0.25,0.3,0.0,0.1,NEUTRAL,1.0,0.00730185246292805,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0057914782403398,0.0024716054714926,0.0039953725331238,0.8025920743576886
2024-12-16,0.0064877483852665,0.0031184023975302,0,LOW,0.14233333333333334,0.1,0.2,0.25,0.05,0.15,NEUTRAL,1.0,0.005308477289558795,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0016782269246601,0.003489410703148,0.003827318592113,0.802665290943711
2024-12-13,0.0083215160989415,0.0031184023975302,0,LOW,0.1700897557423035,0.1375,0.25,0.2,0.1,0.2,NEUTRAL,1.0,0.006500426303447545,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0059230818945787,-0.0059230818945787,0.0038210873742261,0.8026930692644227
2024-12-12,0.0109956298534494,0.0031184023975302,2,LOW,0.22733333333333333,0.15,0.3,0.2,0.1,0.2,NEUTRAL,1.0,0.008238600243877679,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0057253196256217,-0.0038403888554574,0.00498847230043,0.8025306374134513
2024-12-11,0.0079903469176922,0.0031184023975302,0,LOW,0.16783333333333333,0.1375,0.25,0.25,0.1,0.2,NEUTRAL,1.0,0.0062851663356355,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0005757532448812,-0.0003289374402998,0.0050778300466381,0.8029868792237871
2024-12-10,0.0108461145536107,0.0031184023975302,0,LOW,0.17733333333333334,0.15,0.3,0.3,0.1,0.2,NEUTRAL,1.0,0.008141415298982524,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0082427109822689,-0.0018380365112128,0.0048138373209895,0.8042810810650788
2024-12-09,0.0080426519159508,0.0031184023975302,2,LOW,0.21783333333333332,0.1375,0.25,0.35,0.1,0.2,NEUTRAL,1.0,0.00631916458450359,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0051496683200543,0.0017395286982717,0.0048137313540203,0.8049181055864588
2024-12-06,0.0060211392690444,0.0031184023975302,0,LOW,0.15833333333333333,0.125,0.2,0.3999999999999999,0.1,0.2,BULL,0.6,0.0030031088184086577,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0087295822337463,0.0046263246083115,0.8056396978013493
2024-12-05,0.0061283514051849,0.0031184023975302,0,LOW,0.15833333333333333,0.125,0.2,0.45,0.1,0.2,BULL,0.6,0.003044921551503453,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0016457068463852,0.0130754579700571,0.0046881157049808,0.8068940253386079
2024-12-04,0.0061053290358312,0.0031184023975302,0,LOW,0.15833333333333333,0.125,0.2,0.45,0.1,0.2,BULL,0.6,0.0030359428274555097,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0147454314739721,0.0048819037144182,0.8078120579043994
2024-12-03,0.006028871526718,0.0031184023975302,0,LOW,0.15833333333333333,0.125,0.2,0.3999999999999999,0.1,0.2,BULL,0.6,0.003006124398901362,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0054274726565857,0.0071191789027788,0.8084638693357643
2024-12-02,0.0057598909271283,0.0031184023975302,0,LOW,0.16583333333333333,0.1375,0.2,0.35,0.1,0.25,BULL,0.6,0.0029012219650613787,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0102085848754915,0.0074267668975692,0.8080048960946075
2024-11-29,0.0054497083971461,0.0031184023975302,0,LOW,0.17333333333333334,0.15,0.2,0.25,0.1,0.3,BULL,0.6,0.0027802507783683205,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0118217812016385,0.0075100677367002,0.8078084713317099
