date,p_structural,p_shock,tactical_level,risk_regime,structural_damage_score,breadth_damage_score,new_lows_ratio_proxy,ad_spread_proxy,sector_sync_breakdown_proxy,leadership_failure_proxy,regime_context,regime_multiplier,composite_risk_score,shock_high_cut_eff,shock_risk_cut_eff,hard_gate_reason,hard_force_crisis,hard_trend_cap_flag,hard_credit_high_flag,hard_max_allocation,recovery_active,recovery_cap,recovery_days,base_allocation,shock_modifier,tactical_multiplier,final_allocation,allocation_action,drawdown_252,ret5d,vol20,hurst_100
2025-07-01,0.0076600200385755,0.0416977657600265,0,LOW,0.14359374598394745,0.1049335525135627,0.1594050605645769,0.2189580942977072,0.0462039359946709,0.214125213495003,BULL,0.6,0.01174393862465001,0.4,0.2,NONE,0,0,0,1.0,0,1.0,38,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0003235926031718,0.0179142923536355,0.0062112359021441,0.8085815326816062
2025-06-30,0.0061282636025222,0.0465238801941234,0,LOW,0.19235900283977733,0.2019040048345588,0.2413824817008405,-0.0382789426602803,0.109964152433987,0.2577035996531743,BULL,0.6,0.012160037645749572,0.4,0.2,NONE,0,0,0,1.0,0,1.0,38,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0294925232563718,0.0062415179946746,0.8088260659818319
2025-06-27,0.0068457473360409,0.1286731902736674,0,LOW,0.3405539594293057,0.4384530163814312,0.3380915652745059,-0.3447095748882024,0.4851823285468379,0.4766135259642122,BULL,0.6,0.029691211418526098,0.4,0.2,NONE,0,0,0,1.0,0,1.0,38,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0347141323383008,0.0062626027852787,0.8090996739490124
2025-06-26,0.0075974088021324,0.0474830896813139,0,LOW,0.14274481750405088,0.103400342306844,0.1606830181590009,0.2167930027748272,0.0471979030125562,0.2057204480558188,BULL,0.6,0.012934438265907554,0.4,0.2,NONE,0,0,0,1.0,0,1.0,38,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0271807956082199,0.0062733895497505,0.8092392963369596
2025-06-25,0.0072875404793164,0.0433032247548574,0,LOW,0.1526772119190446,0.1227926333568528,0.1804735230285809,0.1579632093835093,0.0625905179111185,0.2130758336406365,BULL,0.6,0.01193581798545345,0.4,0.2,NONE,0,0,0,1.0,0,1.0,38,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0035622726731432,0.0192067207292043,0.0061419676063865,0.8093548866470326
2025-06-24,0.0076406971686338,0.0480483242411668,0,LOW,0.2095409480620729,0.2240953514429705,0.2259332642468484,0.0239238563693355,0.2225741434230473,0.3011438784097661,BULL,0.6,0.01307001998641221,0.4,0.2,NONE,0,0,0,1.0,0,1.0,38,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0041203197441466,0.0184823722027198,0.0063685542175338,0.809375423368579
2025-06-23,0.0083854548933612,0.053755635391842,0,LOW,0.14577486991615654,0.100536849857951,0.1636202397424325,0.2137025850600503,0.0494824086885586,0.1890447510008129,NEUTRAL,1.0,0.024265018067829477,0.4,0.2,NONE,0,0,0,1.0,0,1.0,38,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0150017842595463,-0.0012539510951922,0.0074246044946597,0.8093717773484349
2025-06-20,0.0106903641333126,0.052600455938314,0,LOW,0.24607939709118717,0.2616828105997172,0.2368112829267005,0.0010145872770799,0.3056698890030459,0.3384288932000223,NEUTRAL,1.0,0.02535889626506309,0.4,0.2,NONE,0,0,0,1.0,0,1.0,38,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0246358790717337,-0.0016133154002732,0.0071951951413576,0.8092774514872307
2025-06-18,0.0125489751354128,0.0497348833762769,0,LOW,0.17453414447011104,0.129803644626233,0.1371807262300055,0.2990455096850715,0.1403860124768806,0.2416478397980461,NEUTRAL,1.0,0.025564043019715234,0.4,0.2,NONE,0,0,0,1.0,0,1.0,38,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0223399168581396,-0.0065185800673204,0.0073842401176163,0.8094202976255479
2025-06-17,0.0140981216599976,0.0719349707606577,2,LOW,0.18281136290938094,0.0579505003502106,0.081446891303234,0.468412636740065,0.0,0.1503551100976085,NEUTRAL,1.0,0.03434101884522864,0.4,0.2,NONE,0,0,0,1.0,0,1.0,38,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.022192521504307,-0.009202744591527,0.0084234830720212,0.8094636319482222
2025-06-16,0.0099023292556966,0.0429108367596449,0,LOW,0.1347789039088804,0.0869805857517961,0.122882182143599,0.3548762625272982,0.0445297873177618,0.1805103735458239,BULL,0.6,0.012873184129247102,0.4,0.2,NONE,0,0,0,1.0,0,1.0,38,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0137650939189493,0.0050026020676299,0.0082099571577047,0.8095305756819494
2025-06-13,0.0118756329168617,0.0547537459771984,2,LOW,0.1807031845715213,0.0681162280256942,0.1095159148738954,0.4100739247806779,0.0074012671241409,0.1555477301047405,NEUTRAL,1.0,0.026882972487979544,0.4,0.2,NONE,0,0,0,1.0,0,1.0,38,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0230597663476358,-0.0035716781276589,0.0079450469918326,0.8094646365658
2025-06-12,0.0100500318491875,0.0436625893541858,0,LOW,0.2829442384378399,0.3380479135540764,0.266677189348238,-0.059435692303857,0.4296378139375184,0.4396802406773348,BULL,0.6,0.013088656185562143,0.4,0.2,NONE,0,0,0,1.0,0,1.0,38,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0120140814448492,0.0180424020741143,0.0075737043332514,0.8095446078738638
2025-06-11,0.0135133417210529,0.0489405709586533,0,LOW,0.11695562036281654,0.0603903918900997,0.0489166985511395,0.5778940287503984,0.0,0.1926448690092594,BULL,0.6,0.015547723172527823,0.4,0.2,NONE,0,0,0,1.0,0,1.0,38,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0159251461309576,0.0091118053445551,0.0075943288436495,0.8095303733767341
2025-06-10,0.0115823846710772,0.038027090609051,0,LOW,0.15440692456704638,0.1191032772937322,0.124414279522713,0.3747575707053088,0.0891913619542182,0.2628074676979975,BULL,0.6,0.012502819049620814,0.4,0.2,NONE,0,0,0,1.0,0,1.0,38,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0131104288408882,0.0117264785654234,0.0075346574271514,0.809547263081424
2025-06-09,0.0130865828245171,0.0440411060112013,0,LOW,0.13107945379012587,0.0770369652554874,0.0893130405822145,0.4793096129612905,0.0,0.2188348204397351,BULL,0.6,0.01435239956391394,0.4,0.2,NONE,0,0,0,1.0,0,1.0,38,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0186742760147762,0.0117593814641592,0.007565399887309,0.8095331926288721
2025-06-06,0.0212601179498861,0.1034860634074033,0,LOW,0.4299206991506998,0.5724133238383864,0.4943981959309919,-0.7160961365351655,0.4935132481953885,0.5383284041145269,BULL,0.6,0.030023519316010272,0.4,0.2,NONE,0,0,0,1.0,0,1.0,38,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0195579428968436,0.0165424378650558,0.010348086566735,0.8094533912971827
2025-06-05,0.0328253615186218,0.1116141051955091,0,LOW,0.3945051152263094,0.4958439106858542,0.4010186480286835,-0.4428897733078858,0.5221349761833295,0.5244805407748323,BULL,0.6,0.03624085308331941,0.4,0.2,NONE,0,0,0,1.0,0,1.0,38,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0295238031910338,0.0050842479299952,0.0102454619505129,0.8093824410271682
2025-06-04,0.0285859211534264,0.0481952601975167,0,LOW,0.216947883884498,0.2176920367930303,0.2570139675037289,-0.0299927132588807,0.1487671028304415,0.2733264824555503,BULL,0.6,0.0212695138913148,0.4,0.2,NONE,0,0,0,1.0,0,1.0,38,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0248108795704398,0.0139518907615181,0.010142057379781,0.8092590124296795
2025-06-03,0.0272681477793303,0.0487137958724658,0,LOW,0.19911156378798586,0.1895131140407728,0.2436914034510694,0.0012633810204616,0.1117599804619429,0.2369872231004637,BULL,0.6,0.020864474767156634,0.4,0.2,NONE,0,0,0,1.0,1,0.9299999999999998,37,1.0,1.0,1.0,0.9299999999999998,LIGHT_REDUCE,0.0245490336889561,0.0083565738109863,0.0101140903496159,0.8090975873768039
2025-06-02,0.0312947871008955,0.1326308483106164,1,LOW,0.37953600260366804,0.4704770716809933,0.381633475051699,-0.4081891564844621,0.5190482583735436,0.4744022562283455,NEUTRAL,1.0,0.06676240852429781,0.4,0.2,NONE,0,0,0,1.0,1,0.8499999999999999,36,1.0,1.0,0.9,0.8499999999999999,LIGHT_REDUCE,0.0300799360366628,0.0234844552892754,0.0104211159755758,0.8083465092101781
2025-05-30,0.0484617060733318,0.0591217949558992,1,LOW,0.16594190154900218,0.1051026922141353,0.106636944275251,0.3938356282601911,0.0947320179515026,0.2190418066297876,NEUTRAL,1.0,0.05219273718223039,0.4,0.2,NONE,0,0,0,1.0,1,0.7699999999999999,35,1.0,1.0,0.9,0.7699999999999999,LIGHT_REDUCE,0.035512910644161,0.0177514415458193,0.0105549877462671,0.8076394783654982
2025-05-29,0.0510383857155475,0.0541501899244328,1,LOW,0.13292177020409288,0.0578624248729408,0.0618519691843194,0.5344196681413961,0.0,0.1695977303074437,NEUTRAL,1.0,0.05212751718865736,0.4,0.2,NONE,0,0,0,1.0,1,0.69,34,1.0,1.0,0.9,0.69,LIGHT_REDUCE,0.0344329852868607,0.0119363939964525,0.0109035914551598,0.8069968437890521
2025-05-28,0.0527901240188566,0.0568910247988315,2,LOW,0.1913044961297492,0.064801914907238,0.0803266433288869,0.4888490783819178,0.0,0.178881016300065,NEUTRAL,1.0,0.05422543929184781,0.4,0.2,NONE,0,0,0,1.0,1,0.69,33,1.0,1.0,0.8,0.69,LIGHT_REDUCE,0.0382293979479101,0.0083555417534142,0.0109433550925661,0.8068898834343698
2025-05-27,0.0401332419887717,0.0540997393424647,1,LOW,0.16391373911015653,0.1044710264416681,0.156717233212586,0.2707022208474344,0.0441134036097891,0.2170534689442972,NEUTRAL,1.0,0.04502151606256426,0.4,0.2,NONE,0,0,0,1.0,1,0.69,32,1.0,1.0,0.9,0.69,LIGHT_REDUCE,0.0326329081939525,-0.0028674701647891,0.0107690481042314,0.8068894879499081
2025-05-23,0.112725251986426,0.1933277690801169,2,LOW,0.5978472562356572,0.4672259865350983,0.3719996582350314,-0.3757462820229107,0.5115552897383577,0.5055604298145783,BEAR,1.5,0.2114041994538267,0.4,0.2,NONE,0,0,0,1.0,1,0.69,31,1.0,1.0,0.8,0.69,LIGHT_REDUCE,0.052335324732215,-0.0253954846807514,0.0099830260855291,0.807469092247113
2025-05-22,0.0192786629043712,0.0576719923594611,1,LOW,0.2245950738624523,0.1558371716332866,0.1990761248822224,0.144225890101979,0.1194253698220025,0.2583687669139039,NEUTRAL,1.0,0.03271632821365267,0.4,0.2,NONE,0,0,0,1.0,1,0.61,30,1.0,1.0,0.9,0.61,LIGHT_REDUCE,0.0458224247674166,-0.0124818376374722,0.0097793020182537,0.8081184461769911
2025-05-21,0.0544098395774058,0.066838115172807,2,LOW,0.24267127129212063,0.1172876866188195,0.1778930440920854,0.2156813931322626,0.0605834787382886,0.230674223644904,NEUTRAL,1.0,0.05875973603579622,0.4,0.2,NONE,0,0,0,1.0,1,0.53,29,1.0,1.0,0.8,0.53,REDUCE_TO_35_60,0.0461989226739593,-0.0080500136264206,0.0105217139634493,0.8081055002055577
2025-05-20,0.0108082425237365,0.0566068098375128,0,LOW,0.19857030108928025,0.1735771274134385,0.2266317743083719,0.077882160034242,0.0984913800176226,0.2674204886896277,BULL,0.6,0.016102644650134924,0.4,0.2,NONE,0,0,0,1.0,1,0.53,28,1.0,1.0,1.0,0.53,REDUCE_TO_35_60,0.0298510349813604,0.0102412173511823,0.009538574996819,0.8081959116154571
2025-05-19,0.0336600482960877,0.0497011694414899,0,LOW,0.23127585116412047,0.2368879512233499,0.2572400981268344,-0.0093389522839123,0.1906215076537859,0.3252410722095191,BULL,0.6,0.02356466441818708,0.4,0.2,NONE,0,0,0,1.0,1,0.45,27,1.0,1.0,1.0,0.45,REDUCE_TO_35_60,0.0265782133345745,0.0203433368432937,0.0102677700165192,0.8077959037866423
2025-05-16,0.0348647933568742,0.0513033938757787,0,LOW,0.1957856119660598,0.1711542513511548,0.223078271349266,0.0912557019308152,0.0957275443827624,0.2751909412816037,BULL,0.6,0.024370982123094465,0.4,0.2,NONE,0,0,0,1.0,1,0.45,26,1.0,1.0,1.0,0.45,REDUCE_TO_35_60,0.02764181740184,0.0529113101004548,0.0123662825680395,0.8074548970829839
2025-05-15,0.0338757497164397,0.0618409439426776,1,LOW,0.24764426963937966,0.2549495879251505,0.2942085171475775,-0.1138006512999604,0.1510510688925602,0.3130382229104971,NEUTRAL,1.0,0.04366356769562296,0.4,0.2,NONE,0,0,0,1.0,1,0.45,25,1.0,1.0,0.9,0.45,REDUCE_TO_35_60,0.0337619989187648,0.0449511239524285,0.0124421258563335,0.8074243300139707
2025-05-14,0.0395070299424466,0.0687885733591417,1,LOW,0.34046532247194894,0.3955202974048349,0.3529120975561274,-0.2858667786271328,0.3857073822509983,0.4385727276229368,NEUTRAL,1.0,0.04975557013828988,0.4,0.2,NONE,0,0,0,1.0,1,0.45,24,1.0,1.0,0.9,0.45,REDUCE_TO_35_60,0.0384585005006202,0.0471175289148968,0.0124799300034931,0.8076750738178029
2025-05-13,0.0390144157074276,0.063715182714491,1,LOW,0.22495607403600168,0.2085925482661995,0.258413111035789,-0.0127311655221261,0.1232101974722803,0.2754709132882904,NEUTRAL,1.0,0.04765968415989979,0.4,0.2,NONE,0,0,0,1.0,1,0.45,23,1.0,1.0,0.9,0.45,REDUCE_TO_35_60,0.039685821211753,0.0501790645673612,0.0139360027969126,0.8080589669379206
2025-05-12,0.0413996943247316,0.1916440443149756,1,LOW,0.3231469093317673,0.3576095117836362,0.3433181860605674,-0.2644015085653337,0.313398134394343,0.3867204695418562,NEUTRAL,1.0,0.09398521682131698,0.4,0.2,NONE,0,0,0,1.0,1,0.45,22,1.0,1.0,0.9,0.45,REDUCE_TO_35_60,0.0459860406625799,0.0345690593453091,0.0140190791477592,0.8084846283210997
2025-05-09,0.4715269290243091,0.0613157160545677,1,LOW,0.4238197325748308,0.3571168422417893,0.2812428578869499,-0.0889479423169762,0.4409666672454055,0.4654678919039883,NEUTRAL,1.0,0.3279530044848996,0.4,0.2,NONE,0,0,0,1.0,1,0.45,21,1.0,1.0,0.9,0.45,REDUCE_TO_35_60,0.0765051402996226,-0.0042698884062976,0.0123463882306857,0.8089724392823829
2025-05-08,0.5093243290502161,0.0558994930712505,1,LOW,0.25131225036866556,0.0731718626521799,0.1034674758647894,0.4176083557841618,0.002696925672614,0.1865230490713162,NEUTRAL,1.0,0.35062563645757816,0.4,0.2,NONE,0,0,0,1.0,1,0.45,20,1.0,1.0,0.9,0.45,REDUCE_TO_35_60,0.0753270857047059,0.0118000545696577,0.0127443066442564,0.8091196343800787
2025-05-07,0.4546118564771963,0.0599154867448688,1,LOW,0.38372716656411954,0.2885786434383334,0.2828683042134314,-0.1042441750385882,0.2627214371241922,0.355188019883553,BEAR,1.5,0.4747021906063225,0.4,0.2,NONE,0,0,0,1.0,1,0.45,19,1.0,1.0,0.9,0.45,REDUCE_TO_35_60,0.0817253336444453,0.0119198742508999,0.0165665905158942,0.80887514742173
2025-05-06,0.483845066476896,0.0861827377289703,2,LOW,0.36602105013255576,0.1695332668149132,0.222623037289892,0.0632290654473522,0.0953734734476937,0.2461607777281942,BEAR,1.5,0.5169948771226831,0.4,0.2,NONE,0,0,0,1.0,1,0.45,18,1.0,1.0,0.8,0.45,REDUCE_TO_35_60,0.0855710124217107,0.0080819061863135,0.0285283399529746,0.8082963016113499
2025-05-05,0.4192922508383421,0.2576602399642243,2,LOW,0.5366467453878138,0.4590624906246259,0.3708969692042504,-0.3629237244869102,0.510697642714417,0.4855522468407445,BEAR,1.5,0.5440815705486014,0.4,0.2,NONE,0,0,0,1.0,1,0.45,17,1.0,0.7,0.8,0.45,REDUCE_TO_35_60,0.077863434325849,0.0229827028702924,0.0287716226121721,0.8081066023987861
2025-05-02,0.5053661065216631,0.084823736232038,1,LOW,0.24050684493852947,0.0609706158151159,0.0814553842744844,0.4663783183166671,0.0,0.1624270789859793,BEAR,1.5,0.5372644153804416,0.4,0.2,NONE,0,0,0,1.0,1,0.45,16,1.0,1.0,0.9,0.45,REDUCE_TO_35_60,0.072545010994706,0.0292750383310353,0.0287007114031835,0.8081470397770313
2025-05-01,0.498845764489793,0.08815587923906,1,LOW,0.38381563655631346,0.2808038624914728,0.261595775130912,-0.0522596898788661,0.2986021434510501,0.3528011231515406,BEAR,1.5,0.5326564569780547,0.4,0.2,NONE,0,0,0,1.0,1,0.45,15,1.0,1.0,0.9,0.45,REDUCE_TO_35_60,0.0861110254747128,0.0215478378735709,0.0320270641883364,0.808340034058573
2025-04-30,0.5724564635140039,0.0864955632665058,1,MEDIUM,0.32950850729100345,0.1702034383735785,0.175137504845186,0.1931506527425529,0.2085450278439338,0.2914234314239884,BEAR,1.5,0.6035552226410693,0.4,0.2,NONE,0,0,0,1.0,1,0.45,14,0.9,1.0,0.9,0.45,REDUCE_TO_35_60,0.0925421174919295,0.0357103432796142,0.0340172979506269,0.8078188967505008
2025-04-29,0.5942061614986983,0.0933226723538812,1,MEDIUM,0.26153455247828455,0.0681052604548866,0.1000851316963469,0.414339493612917,6.621354160319763e-05,0.1722696965815963,BEAR,1.5,0.6283454104470185,0.4,0.2,NONE,0,0,0,1.0,1,0.45,13,0.9,1.0,0.9,0.45,REDUCE_TO_35_60,0.0929020926110295,0.0513418971277397,0.0340500212735447,0.8069660204398904
2025-04-28,0.5628697867108771,0.0816685915528076,1,LOW,0.28779608003248974,0.1061356249265743,0.1620646913778124,0.2350923292397553,0.0482725377382985,0.2142052705901863,BEAR,1.5,0.5916740526083292,0.4,0.2,NONE,0,0,0,1.0,1,0.45,12,1.0,1.0,0.9,0.45,REDUCE_TO_35_60,0.0985804910612727,0.0719428067586545,0.0340247387340829,0.8059635790047274
2025-04-25,0.5469817955903159,0.0839962429755899,1,LOW,0.3478894288412245,0.212263408791325,0.2216148604611249,0.0655379175227581,0.1982130656566963,0.3171739736497772,BEAR,1.5,0.5774052782627428,0.4,0.2,NONE,0,0,0,1.0,1,0.45,11,1.0,1.0,0.9,0.45,REDUCE_TO_35_60,0.0989240441416341,0.0460288887831088,0.0340601639500724,0.804683343959085
2025-04-24,0.5671140357693604,0.0887950664137675,1,LOW,0.2932011036718442,0.1144274880095662,0.1698029955898809,0.2199475012820033,0.0542912187921296,0.2336157376562542,BEAR,1.5,0.5995535947423543,0.4,0.2,NONE,0,0,0,1.0,1,0.45,10,1.0,1.0,0.9,0.45,REDUCE_TO_35_60,0.1053879802363282,0.0385251219293403,0.0343069931308005,0.8032694522724961
2025-04-23,0.5413581110387417,0.079053719211053,1,LOW,0.3393629902005393,0.2064067005870882,0.249306926582765,-0.0065515643787008,0.1161276095643727,0.2880659625522979,BEAR,1.5,0.5693273608485759,0.4,0.2,NONE,0,0,0,1.0,1,0.45,9,1.0,1.0,0.9,0.45,REDUCE_TO_35_60,0.1238304334833884,0.0185671049045468,0.0339019866136209,0.8017727145068628
2025-04-22,0.6967510411552768,0.0933254312072527,1,MEDIUM,0.3820849839208672,0.2191561899905309,0.262732375328506,-0.0399550448002682,0.1265696252555046,0.2873602220445563,BEAR,1.5,0.7283281165102026,0.4,0.2,NONE,0,0,0,1.0,1,0.45,8,0.9,1.0,0.9,0.45,REDUCE_TO_35_60,0.1371998872420505,-0.0192703862906693,0.0336912964539999,0.7999564675772559
2025-04-21,0.6626703781092275,0.0809272800649319,3,LOW,0.5773483566473392,0.3417439942845987,0.3246195202347149,-0.2139791492210281,0.3108415877104191,0.3865322448424036,BEAR,1.5,0.6885904406905861,0.4,0.2,NONE,0,0,0,1.0,1,0.45,7,1.0,1.0,0.7,0.45,REDUCE_TO_35_60,0.159078727656708,-0.0468169907277665,0.0329965253390798,0.7980676619518908
2025-04-17,0.5528122321363845,0.0743294625030491,1,LOW,0.3416190953678691,0.2099407765383051,0.256550762026339,-0.0225581067279661,0.1217617037982636,0.2759855513886463,BEAR,1.5,0.5780148941470757,0.4,0.2,NONE,0,0,0,1.0,1,0.45,6,1.0,1.0,0.9,0.45,REDUCE_TO_35_60,0.1385745025583118,0.003488403753951,0.0330665856461871,0.7945660838603144
2025-04-16,0.6360519419172304,0.230784687631379,3,MEDIUM,0.6656420564815295,0.4825427272850499,0.3866578759986034,-0.3885410466987142,0.5229561257766915,0.5301060351159763,BEAR,1.5,0.7413126043757736,0.4,0.2,NONE,0,0,0,1.0,1,0.45,5,0.9,0.7,0.7,0.44099999999999995,REDUCE_TO_35_60,0.1398018232694445,-0.0418505828815596,0.0330508206197115,0.7922763454775043
2025-04-15,0.6036814982877625,0.1265829609341957,1,MEDIUM,0.3139872402849341,0.1469893289721401,0.1621700525525069,0.2284432165396758,0.1320087066441534,0.2937785566919002,BEAR,1.5,0.6550455153210212,0.4,0.2,NONE,0,0,0,1.0,1,0.45,4,0.9,1.0,0.9,0.45,REDUCE_TO_35_60,0.1202467013363106,0.0828430947036866,0.0328729717111196,0.7899193190949555
2025-04-14,0.605336686822511,0.0736801656024852,1,MEDIUM,0.28091996526825547,0.09853855860545,0.1203429418897385,0.3394852857339461,0.0158222881364632,0.2579890043955984,BEAR,1.5,0.628885356593253,0.4,0.2,NONE,0,0,0,1.0,1,0.45,3,0.9,1.0,0.9,0.45,REDUCE_TO_35_60,0.1177756378753065,0.0688765640760573,0.0329386382265302,0.7870590255922059
2025-04-11,0.4860585717375018,0.0855317479182392,1,LOW,0.42502988488277255,0.3472200151779965,0.3608849814039139,-0.3077440581212311,0.202910541091933,0.4019644897817795,BEAR,1.5,0.5188112751011398,0.4,0.2,NONE,0,0,0,1.0,1,0.45,2,1.0,1.0,0.9,0.45,REDUCE_TO_35_60,0.1262522308281765,0.0567210360819123,0.0329048068245785,0.7838591295761532
2025-04-10,0.4657651353373216,0.3965355300670206,2,MEDIUM,0.6262639392871521,0.4726591885175024,0.4240986437797555,-0.4815997003120761,0.370933932115946,0.5276044279142448,BEAR,1.5,0.6623021602390744,0.4,0.2,NONE,0,0,0,1.0,1,0.45,1,0.9,0.7,0.8,0.45,REDUCE_TO_35_60,0.1415690562848753,-0.0225823714134129,0.032999855791949,0.780398630652524
2025-04-09,0.4641454870522399,0.2006886205316354,2,HIGH,0.518452685795578,0.3588201548858413,0.3646700391916874,-0.3301995407408974,0.205854474926868,0.4229231548073953,BEAR,1.5,0.5579033756550424,0.4,0.2,CREDIT_HIGH,0,0,1,1.0,1,0.45,0,0.45,0.7,0.8,0.252,REDUCE_TO_15_35,0.1022296091171934,-0.0281654657859977,0.0316343672051212,0.7770602601285751
2025-04-08,0.5416837640988398,0.2693752801275274,3,MEDIUM,0.7715754290150894,0.6613508132170312,0.5861987876564104,-0.941144181882168,0.5168029638325156,0.5914480164773915,BEAR,1.5,0.6695636920633207,0.4,0.2,TREND_CAP,0,1,1,0.65,1,0.45,0,0.9,0.7,0.7,0.44099999999999995,REDUCE_TO_35_60,0.1875523767324495,-0.1149615950336615,0.0198064418876879,0.7727713899242893
2025-04-07,0.523263790022887,0.3486267458706941,3,MEDIUM,0.6342976662359694,0.5220813508221523,0.516874612050979,-0.7666506956092541,0.3242358093729836,0.4416727355236017,BEAR,1.5,0.6932112368544293,0.4,0.2,TREND_CAP,0,1,1,0.65,1,0.45,0,0.9,0.7,0.7,0.44099999999999995,REDUCE_TO_35_60,0.1746246556661171,-0.0983391551629675,0.0196717347366491,0.7736612897716469
2025-04-04,0.5883490988561418,0.3183852163853706,3,MEDIUM,0.843458856469629,0.7695417260253417,0.671208775379632,-1.0,0.7442734919619359,0.6626846367597989,BEAR,1.5,0.7407926099870579,0.4,0.2,BREADTH_CRISIS,1,1,1,0.3,1,0.3,0,0.9,0.7,0.7,0.3,REDUCE_TO_15_35,0.1731519111122395,-0.090666949278553,0.0202391896347473,0.7758814426591314
2025-04-03,0.6058392731277256,0.3667753738110861,3,HIGH,0.6410864794912852,0.4429835763287482,0.3536786588622219,-0.3278155078985734,0.4973056235595059,0.4811037663111206,BEAR,1.5,0.7832503625503526,0.4,0.2,CREDIT_HIGH,0,0,1,1.0,0,1.0,15,0.45,0.7,0.7,0.22049999999999997,REDUCE_TO_15_35,0.1217357671802231,-0.0535727313864644,0.0161786956066608,0.7823883600116547
2025-04-02,0.4847285860956967,0.0517865749359995,1,LOW,0.2693088790726266,0.0897230052745342,0.1391171432742839,0.2904606129627433,0.0304244447688875,0.1893504330549655,NEUTRAL,1.0,0.33319888218980265,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0762106518380694,-0.0071581469940882,0.0125594757859892,0.7804063841244505
2025-04-01,0.4847588704655004,0.0503460420676222,2,LOW,0.371669406853408,0.1243192951832269,0.158261434180528,0.2395065725145753,0.1033558009955303,0.2356599455568493,BEAR,1.5,0.4990715707893646,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0820199228547023,-0.0251799065298076,0.0127399865482613,0.7751295045488671
2025-03-31,0.510238955055681,0.0534136595850165,2,LOW,0.34997131954113414,0.0871612273151624,0.1292407580863014,0.3276138755539404,0.0227428118449011,0.1966613393294471,BEAR,1.5,0.5255251524614226,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0846055375920616,-0.0255888720086669,0.0129187017498036,0.7696929132999522
2025-03-28,0.5871833504706953,0.0581765735646774,2,LOW,0.437324460257599,0.2439432322186487,0.2537069077893775,-0.0339727415942402,0.2102219645684277,0.3168667718549228,BEAR,1.5,0.6030464678303835,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0907092970702478,-0.0147521890522878,0.0132015599658113,0.7634317283866535
2025-03-27,0.408715681393055,0.0517004510790713,1,LOW,0.3154756922703825,0.1846945950304502,0.2083708340899215,0.0943585018971853,0.1590283389982054,0.2833446252813285,NEUTRAL,1.0,0.2837603507831607,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0720214199804426,0.0058283686148032,0.013194865722876,0.7574489645398514
2025-03-26,0.4014457220921623,0.0587657976179562,2,LOW,0.3208248417594122,0.108265314004692,0.1710008778480105,0.2062336222914829,0.055222904992897,0.2068374731778606,NEUTRAL,1.0,0.2815077485261902,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0695503565194385,0.0055904785797225,0.013594842921764,0.7522811844671805
2025-03-25,0.3108610581669043,0.0587018557335988,1,LOW,0.3495445509232787,0.2694277105624308,0.27537627496772,-0.0966792577241686,0.2357262808981827,0.3193755716136802,NEUTRAL,1.0,0.22260533731524737,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0583082116440113,0.0288245630410528,0.0133989732014337,0.7486012952478368
2025-03-24,0.3286760843055899,0.0559993826047787,1,LOW,0.29714886913994104,0.1779099429001373,0.2257150192282975,0.0473660635946899,0.1119438519530398,0.2467859534147871,NEUTRAL,1.0,0.233239238710306,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0605664938423399,0.0152639282569566,0.0133911808004354,0.7489774599905683
