date,vol20,hurst_100,drawdown_252,ret5d,external_event,is_trading_day
2018-01-08,0.0037675546412138535,0.8034615131521103,0.0,0.026456218672658682,0,1
2018-01-09,0.0037698506675223303,0.8027051433418597,0.0,0.02146821910682961,0,1
2018-01-10,0.003818645876262575,0.8024273749346426,0.001529590353297361,0.013495135006322823,0,1
2018-01-11,0.003770377044112053,0.8020205745102875,0.0,0.01660451283537201,0,1
2018-01-12,0.00363483517387379,0.8033168566686898,0.0,0.016458237351556715,0,1
2018-01-15,0.0035205750252165994,0.8045632986535806,0.0,0.014602719238029582,0,0
2018-01-16,0.0034861647588446533,0.8058587665209318,0.0034183073440823275,0.00885114470526771,0,1
2018-01-17,0.003839303819265439,0.8063242926592527,0.0,0.020027592338276223,0,1
2018-01-18,0.003941961607663063,0.8069956025482671,0.0016811699443987083,0.010937146425082478,0,1
2018-01-19,0.0039355030982826215,0.8076637816699392,0.0,0.008959425290895773,0,1
2018-01-22,0.0040950814903568155,0.8080896492984514,0.0,0.01716320117400283,0,1
2018-01-23,0.003991783749720812,0.8086162108463634,0.0,0.02281858775480572,0,1
2018-01-24,0.004024716561138855,0.8090208951655042,0.00038857481413945294,0.012767591935677336,0,1
2018-01-25,0.004059011148884316,0.8093697703629383,0.0,0.014903059228290383,0,1
2018-01-26,0.004197538388225635,0.8089686056585059,0.0,0.022003476553364543,0,1
2018-01-29,0.004723900399852181,0.8087529754610018,0.006630022906874311,0.007039405749390548,0,1
2018-01-30,0.0055056172262571545,0.8092319858718688,0.016819087574000857,-0.005401049548690362,0,1
2018-01-31,0.005439487732873599,0.8096324579576042,0.016330182356095846,-0.004519647903627688,0,1
2018-02-01,0.0054607930591131,0.8099766767192091,0.017447231839650468,-0.0060713675876630235,0,1
2018-02-02,0.007466019625923502,0.8106079643418691,0.038837438411757685,-0.038837438411757685,0,1
2018-02-05,0.012017971708409436,0.8100180897089485,0.07903553431174681,-0.07288876559039059,0,1
2018-02-06,0.012925577553985103,0.8104384610835988,0.06089053868257399,-0.044825372982299605,0,1
2018-02-07,0.012964626064183688,0.810493397852308,0.06598495035838348,-0.05047910092557406,0,1
2018-02-08,0.015126702359062534,0.8104506987772557,0.10101913571644439,-0.08505589377481182,0,1
2018-02-09,0.015532681042418907,0.8098883391699979,0.08751487860925045,-0.050644336497103426,0,1
2018-02-12,0.016017665012791157,0.8085676456207723,0.07411547309000299,0.0053422921350900765,0,1
2018-02-13,0.016048229824501666,0.8071084514636211,0.07181247854554296,-0.011630103106028966,0,1
2018-02-14,0.01622035935137545,0.8044075539208814,0.05928524759875964,0.007173013713424048,0,1
2018-02-15,0.01653935267147429,0.8044652960774457,0.047281791960694264,0.05977584828635507,0,1
2018-02-16,0.016491844612787274,0.8045186485976885,0.04700277090531302,0.044397554277040285,0,1
2018-02-19,0.016349661805799613,0.804388686704344,0.04700277090531302,0.02928302763107471,0,0
2018-02-20,0.016356839877928925,0.8039550529340019,0.052969477811340426,0.020300855483034175,0,1
2018-02-21,0.016365013018892764,0.8034544813524175,0.057680258159329645,0.0017061382691545557,0,1
2018-02-22,0.016373652500038104,0.8030187299232548,0.056458839718843135,-0.00963248910402914,0,1
2018-02-23,0.016594347897170358,0.8029150096426825,0.04141939368272196,0.005858754938768307,0,1
2018-02-26,0.016825061948007657,0.8027180541536373,0.0302882332748744,0.017538915245657982,0,1
2018-02-27,0.016896375139489765,0.8023311301894753,0.042396419843132804,0.011164432106974154,0,1
2018-02-28,0.017007607675335584,0.8015518860195278,0.052097182581122614,0.005924820769754202,0,1
2018-03-01,0.01724620569247121,0.7999298219463618,0.06588040041482113,-0.009985320293998234,0,1
2018-03-02,0.016695143999814862,0.7984611131244266,0.06106482880776243,-0.020494296458297034,0,1
2018-03-05,0.013857028513759705,0.7974105633284209,0.05021299109968069,-0.020547092969795955,0,1
2018-03-06,0.013194781332310656,0.796327412551561,0.04780538628278175,-0.0056484400765950404,0,1
2018-03-07,0.013117933232424748,0.7950877395519814,0.04815408719091219,0.004159809758712774,0,1
2018-03-08,0.009484661091815921,0.7938056980840504,0.04354815843086979,0.023907261975734784,0,1
2018-03-09,0.009654962245130716,0.7928057705927595,0.026903541968687827,0.03638300905875913,0,1
2018-03-12,0.00931458557409098,0.7929221658001215,0.028124900080297444,0.02325583611104265,0,1
2018-03-13,0.009526191581143595,0.7928170992419239,0.03440573944802672,0.014072382516894244,0,1
2018-03-14,0.00925180584504783,0.7925390350029516,0.039360791418337704,0.009238150476082563,0,1
2018-03-15,0.008841497290552055,0.7920729370567108,0.04040749743149785,0.0032836582699442562,0,1
2018-03-16,0.008842778913000357,0.7914063292617812,0.039367186279282707,-0.012808231093359712,0,1
2018-03-19,0.009379192009553401,0.7900348260370926,0.052364741149904415,-0.02494131300576552,0,1
2018-03-20,0.00927862782666054,0.7886259141376527,0.05075311553402195,-0.016929860453655077,0,1
2018-03-21,0.00921462062939953,0.7870162809549157,0.05257492695681221,-0.013755565482263088,0,1
2018-03-22,0.010805003791528092,0.7860443440062194,0.07625787216431634,-0.037359998787880544,0,1
2018-03-23,0.010940633544841415,0.7859857062472225,0.09594710605394241,-0.058898591601836636,0,1
2018-03-26,0.01249383138474258,0.784616314104722,0.07121305082526863,-0.01988983577735981,0,1
2018-03-27,0.012730952846575626,0.7843030941631994,0.087013364656086,-0.038198965638389315,0,1
2018-03-28,0.01259926986192762,0.7841045303329485,0.08971078939732036,-0.03919662197795282,0,1
2018-03-29,0.012642823423517231,0.783331852236945,0.07807980424486016,-0.0019723384109507913,0,1
2018-03-30,0.01257207061807426,0.7825894454070854,0.07807980424486016,0.01976355800499041,0,0
2018-04-02,0.013028051456924893,0.7825993215091035,0.09797904295476334,-0.0288182259163714,0,1
2018-04-03,0.01343359021555967,0.782374489908881,0.08641779798392935,0.0006523279192716114,0,1
2018-04-04,0.013728267825974572,0.7817599968541785,0.0766432530295651,0.014355367739779856,0,1
2018-04-05,0.013818314293057868,0.7803972447791667,0.06935594700952752,0.009462703252950178,0,1
2018-04-06,0.01384452894161655,0.7803888273066474,0.090096230591446,-0.013034128552464663,0,1
2018-04-09,0.01396022877875743,0.7802247677787658,0.08561186451823455,0.01371052228879499,0,1
2018-04-10,0.014547412541493047,0.7790647071040318,0.0710727861866175,0.01679653102200196,0,1
2018-04-11,0.014548752544332643,0.7783319839311874,0.07594235213844736,0.0007590791895086824,0,1
2018-04-12,0.014722117219394211,0.7769601478339347,0.06834006905243206,0.0010915859332374378,0,1
2018-04-13,0.014714235520426038,0.7758616750768287,0.0710727861866175,0.02090709484278097,0,1
2018-04-16,0.014587293874543024,0.7739697463506106,0.0634355726809126,0.0242526023433558,0,1
2018-04-17,0.014795552424618755,0.7707219289822596,0.05341567018444349,0.019008072688159183,0,1
2018-04-18,0.014789687594104496,0.7672988998968716,0.05271482962220231,0.025136443132090402,0,1
2018-04-19,0.01364820677199874,0.7650128466454268,0.05796995742591149,0.011130790626546982,0,1
2018-04-20,0.012816732148890666,0.763674758645506,0.06595816433706692,0.0055059446784364585,0,1
2018-04-23,0.011306518012847405,0.7623018003371289,0.06609794634470334,-0.002842702099429162,0,1
2018-04-24,0.011045054056281187,0.7619578124232718,0.07867512960150957,-0.026684848482530832,0,1
2018-04-25,0.011022017901175378,0.7614711381419362,0.07639807647409058,-0.025001179784586824,0,1
2018-04-26,0.010887113619517377,0.7602296873107574,0.06700879172722152,-0.009595059491533275,0,1
2018-04-27,0.010886170671160565,0.7591451086770621,0.0661332387376542,-0.00018743742935567465,0,1
2018-04-30,0.009775901810889687,0.7589735923133034,0.07331508988097679,-0.0077279448182232535,0,1
2018-05-01,0.009401541414275943,0.7587851577740762,0.07166829252989715,0.007605175217490601,0,1
2018-05-02,0.009245914996567536,0.7590769009913494,0.07790454885764242,-0.0016310840689902628,0,1
2018-05-03,0.009064586299876099,0.7592115596448852,0.07993660641621714,-0.013856309228174268,0,1
2018-05-04,0.007972201914525074,0.7590032334845453,0.06802509198645457,-0.0020258278025047094,0,1
2018-05-07,0.007941900744322734,0.7590943070898587,0.06487170159406974,0.009111390716206591,0,1
2018-05-08,0.007143541407417215,0.7587631913025253,0.06487170159406974,0.007321295697579444,0,1
2018-05-09,0.007304527493935198,0.7570881693840323,0.055832927621636386,0.02393637362451173,0,1
2018-05-10,0.0073662422341635005,0.7539962560121541,0.04700476175824897,0.03579301696776982,0,1
2018-05-11,0.007312642631384606,0.7502275340761552,0.044096608250214886,0.025675030014747913,0,1
2018-05-14,0.007138607915873577,0.7463134753058218,0.0436411855589558,0.02270331896842892,0,1
2018-05-15,0.006971333730583738,0.7435995503344592,0.050227409701245174,0.01566019541680852,0,1
2018-05-16,0.007028507360875566,0.7400889333513294,0.04623369838336677,0.010166875671790976,0,1
2018-05-17,0.006897762379754316,0.7400448742294015,0.0470395715201849,-3.6526690311955434e-05,0,1
2018-05-18,0.006606959503165386,0.7426523164460445,0.04942171755105762,-0.00557076096476139,0,1
2018-05-21,0.00676355757231997,0.7457897930367022,0.04227497781405554,0.0014285514226151097,0,1
2018-05-22,0.005904579600744575,0.7476657479650914,0.0449377134511072,0.005569434519556049,0,1
2018-05-23,0.005906544448097629,0.7489128675298489,0.042310089220376046,0.004113805610808541,0,1
2018-05-24,0.005624002163077533,0.7495908552676177,0.044271561993048714,0.0029046426739374187,0,1
2018-05-25,0.005681489008154748,0.7495430525380076,0.046549097751482194,0.0030219707862195744,0,1
2018-05-28,0.005306413896150388,0.7493717229864351,0.046549097751482194,-0.004462784033428813,0,0
2018-05-29,0.006041497503760544,0.7479469767761543,0.05751483637903643,-0.013168903332343551,0,1
2018-05-30,0.006387728510724139,0.7478490503888542,0.0449377134511072,-0.0027437108829850843,0,1
2018-05-31,0.006573876644283326,0.7469274275501762,0.05078834759809603,-0.006818658256771415,0,1
2018-06-01,0.006321594848173279,0.7466010574587815,0.04146898401948362,0.00532813354103312,0,1
2018-06-04,0.0063512247531062795,0.7464795301269985,0.03691487776464597,0.01010457902354056,0,1
2018-06-05,0.006344302623807875,0.7464156919438295,0.03621421818903536,0.022600481166372477,0,1
2018-06-06,0.006262423991983147,0.7464773802567483,0.02815578846523903,0.01757155027711277,0,1
