date,final_allocation,applied_allocation,spy_ret1d,strategy_ret1d_gross,trade_cost,strategy_ret1d,strategy_nav,benchmark_nav
2024-04-19,1.0,0.45,-0.0087283160442518,-0.00392774221991331,0.0,-0.00392774221991331,2.457030428746769,2.852228624971316
2024-04-18,0.45,0.45,-0.0020576654546632,-0.0009259494545984401,0.0,-0.0009259494545984401,2.4667190653644657,2.8773429839025275
2024-04-17,0.45,0.45,-0.005918219248078,-0.0026631986616351,0.00011,-0.0027731986616350997,2.4690052394193067,2.8832758009143356
2024-04-16,0.45,1.0,-0.0018238493517245,-0.0018238493517245,0.0,-0.0018238493517245,2.4758713224571256,2.9004412481369792
2024-04-15,1.0,1.0,-0.0125280933297824,-0.0125280933297824,0.0,-0.0125280933297824,2.480395189615727,2.9057408817604573
2024-04-12,1.0,1.0,-0.0138031254825979,-0.0138031254825979,0.0,-0.0138031254825979,2.5118640569529593,2.942606125939011
2024-04-11,1.0,1.0,0.0075469293192191,0.0075469293192191,0.0,0.0075469293192191,2.547020906127031,2.9837917782683934
2024-04-10,1.0,1.0,-0.0100129426214451,-0.0100129426214451,0.0,-0.0100129426214451,2.5279427012377536,2.961441984925195
2024-04-09,1.0,1.0,0.0011565671183952,0.0011565671183952,0.0,0.0011565671183952,2.553510858951674,2.991394647892642
2024-04-08,1.0,1.0,0.0005593040600206,0.0005593040600206,0.0,0.0005593040600206,2.5505609640072406,2.987938896013738
2024-04-05,1.0,1.0,0.010446926759893,0.010446926759893,0.0,0.010446926759893,2.549135222327851,2.9862686638257476
2024-04-04,1.0,1.0,-0.0122062074069726,-0.0122062074069726,0.0,-0.0122062074069726,2.5227799252177725,2.9553938804104636
2024-04-03,1.0,1.0,0.0010987370172408,0.0010987370172408,0.0,0.0010987370172408,2.5539540176652658,2.9919138008068966
2024-04-02,1.0,1.0,-0.0063583175883422,-0.0063583175883422,0.0,-0.0063583175883422,2.551150973653942,2.988630082304629
2024-04-01,1.0,1.0,-0.0017397334864186,-0.0017397334864186,0.0,-0.0017397334864186,2.5674758001919455,3.007754339623671
2024-03-28,1.0,1.0,-0.0001909229827175,-0.0001909229827175,0.0,-0.0001909229827175,2.5719503082686455,3.0129961499201374
2024-03-27,1.0,1.0,0.0084036663376956,0.0084036663376956,0.0,0.0084036663376956,2.57244144646247,3.0135715099814555
